,RA,DEC,RGC,F115W,F444W
708,334.57648378312797,40.56359913239272,2.246597955279407,24.099,21.544
713,334.5788372970478,40.57650464731046,8.758744820043631,23.971,20.877
732,334.5764058963381,40.564711252154815,2.5156381266409884,24.154,21.682
748,334.57654799456463,40.56211062003379,1.954271053489217,24.181,21.13
758,334.57219296063926,40.56376134874969,1.683794610478177,24.229,21.31
767,334.5694328188035,40.5628875213241,4.2572678517443245,24.244,21.456
777,334.5748499082109,40.5572699332612,2.0115820123355572,24.262,21.522
784,334.5755301455023,40.567252415436144,2.783704885033571,24.274,21.378
785,334.5702183558114,40.55731674611786,5.074183053778952,24.286,21.748
797,334.5791662740127,40.5646418248278,4.888777387770475,24.302,21.566
812,334.57271754646877,40.55779037122662,2.9340222101742084,24.35,21.884
822,334.5797889619515,40.56049887218473,4.5742831352748405,24.367,21.757
826,334.5726700280419,40.569901376629,2.8238609477796173,24.387,21.914
843,334.5705188316205,40.56285200364916,3.2935553762140697,24.446,21.545
849,334.5681153542039,40.55244008921835,8.462387328873962,24.453,21.684
853,334.59372202374914,40.56379092603609,17.668305156478812,24.338,21.705
854,334.5746618400712,40.55672440422443,2.297351379509706,24.462,21.513
858,334.5797480397761,40.5553418485985,4.328269530169969,24.468,22.041
859,334.5727483124732,40.56684685139337,1.7381079835731514,24.478,21.357
860,334.5720744251734,40.5635938504147,1.801483838068224,24.485,21.496
862,334.5681166570399,40.56359586949605,5.303644387082013,24.483,21.717
871,334.56791587128566,40.56751501623708,5.037636594888298,24.502,21.634
873,334.57756205287154,40.568642036619615,4.816886269826071,24.515,21.861
883,334.57590469452026,40.56619284542578,2.637289058298055,24.527,21.692
884,334.57552621620124,40.55810965468668,1.6281230732477596,24.527,21.78
886,334.5786633671052,40.55299785834784,4.046240628740165,24.52,21.753
888,334.56910381903623,40.55707739064071,6.0853202739591685,24.533,21.89
892,334.5798919463997,40.554042695603776,4.542792037425694,24.543,21.803
894,334.5732514653054,40.558686925174065,2.2034423930035385,24.549,21.422
897,334.5775208666968,40.563252598727246,3.073842181972754,24.554,22.114
908,334.5762022444197,40.55378210282777,3.2434338931095565,24.566,21.534
909,334.5727287337511,40.5559865168202,3.642591130452126,24.566,21.938
911,334.5700379670735,40.563555301815384,3.6005521619317435,24.566,21.988
912,334.5764677548896,40.56101950095203,1.7340199186203755,24.565,22.102
915,334.58094264413637,40.55948736222376,5.45269240813527,24.571,21.627
919,334.58906436834906,40.53869869970305,12.196647702982352,24.597,22.024
924,334.57998754199235,40.55500352680265,4.520476749341299,24.598,22.107
939,334.58010472772315,40.55697160030894,4.556429866146059,24.63,22.17
941,334.5674007977006,40.557878507811935,7.305382795416761,24.627,21.789
943,334.57664418009654,40.56660407587924,3.3597863775374215,24.642,21.585
961,334.5785667099121,40.55965355361124,3.4106040907147763,24.658,22.077
968,334.57922204429633,40.55997193582834,4.00770526900213,24.664,22.172
969,334.57543375287656,40.56755276378735,2.8413067360187285,24.661,21.895
974,334.577633056803,40.565875721482975,3.9228612224976698,24.673,21.933
977,334.57913427973745,40.552819457273166,4.302276194498098,24.674,22.129
981,334.5830513119685,40.5586688283974,7.197207594955733,24.756,21.9
982,334.57247020721144,40.55404149954053,4.6030299805075865,24.686,22.211
985,334.57389610161647,40.56872719400523,2.5609450401068825,24.684,21.913
996,334.5760925471891,40.56316338382763,1.7842419693289109,24.695,22.172
1008,334.5727361520029,40.55434971757989,4.305352670507124,24.703,22.104
1010,334.57038139786886,40.55371404894308,6.224349469905457,24.708,22.14
1015,334.57165012963867,40.57041552704119,3.0999155663738756,24.688,22.104
1018,334.5760394424922,40.5561082110223,2.3813684166748015,24.715,21.909
1021,334.57417668420237,40.55561964428233,2.964020123016742,24.717,21.691
1022,334.57905948323537,40.58284863299728,11.446559678116197,24.58,21.854
1036,334.57452251288794,40.56804042533318,2.5220025318364963,24.726,21.841
1037,334.5711380042009,40.55788320535656,4.126566801800361,24.725,22.136
1041,334.5765879158645,40.56392816972016,2.4308278084954753,24.73,21.941
1046,334.5685918624563,40.56098814533378,5.423539058888677,24.732,21.947
1049,334.5709544225805,40.55656861250216,4.734847808065331,24.749,21.751
1051,334.5733139974916,40.55396967835248,4.11479272571597,24.765,22.071
1054,334.57530256738323,40.55485463800624,2.914607970378021,24.757,22.236
1055,334.5731045348817,40.555470058645405,3.611589220982231,24.744,21.993
1062,334.57791793638404,40.563222998376204,3.420191399624728,24.756,21.868
1064,334.59370653707714,40.56487782167043,17.895066684582147,24.63,21.935
1069,334.57828451233723,40.57234192455614,6.746842832524622,24.632,22.23
1077,334.57082532747904,40.55657729501281,4.834404337304647,24.768,22.343
1082,334.5726195694872,40.55874309486243,2.643859879884487,24.779,22.247
1085,334.5812098153346,40.569526546101656,8.107138328164302,24.831,22.325
1087,334.56287543742764,40.574247746297914,8.962176129606151,24.639,22.062
1088,334.5678307530737,40.568392218097536,5.078569523491473,24.783,21.82
1094,334.5718084354369,40.55223921183447,5.772445625202003,24.792,22.283
1096,334.574151738812,40.554932044934986,3.2702828273741127,24.789,22.123
1099,334.57230884251015,40.55712012761524,3.4907934006978385,24.791,22.14
1100,334.5747935097575,40.55368632881895,3.5479226019550785,24.792,22.188
1102,334.57019680102195,40.565051931954294,3.2788767459966017,24.789,22.022
1103,334.5729055431953,40.56952664411587,2.690686792243335,24.793,22.304
1104,334.5657335785777,40.56477859689997,7.227846701644093,24.793,22.166
