,RA,DEC,RGC,F115W,F356W
448,53.4294719803713,-36.137943781258144,7.472717683735132,22.508,19.741
465,53.430900306808866,-36.15085022550347,8.518946755932596,22.548,19.618
474,53.42956310874485,-36.1482930526335,7.879887755916736,22.546,20.236
480,53.43125324794174,-36.144249575488814,7.995445298094063,22.554,20.082
504,53.427082517288795,-36.16396676423979,10.295121276235438,22.606,19.719
512,53.4481400355557,-36.12311108499931,13.661764753616309,22.619,20.237
517,53.42987196003,-36.136006658534605,7.676099419004081,22.595,20.24
523,53.43106117851023,-36.14049434267606,7.848220814356512,22.611,20.086
527,53.42968047083596,-36.162252102849415,10.3646536498576,22.636,19.853
531,53.4313593072847,-36.14260821887301,7.957977373815157,22.623,20.307
541,53.429421596903296,-36.16730774981048,11.53730554323345,22.654,19.951
546,53.42764031029717,-36.16286425426161,10.125751772900152,22.66,19.713
558,53.42380835719496,-36.15693368699997,8.023700079016235,22.68,20.278
563,53.42618989238555,-36.13813738395703,6.596845458573076,22.669,19.727
566,53.427937552636976,-36.16227011674056,10.0390479578271,22.693,20.378
575,53.41645861829723,-36.17193649776394,11.099342641371267,22.705,20.401
580,53.42905046601075,-36.15883714166449,9.489447550400875,22.704,20.348
592,53.43222226930015,-36.1381822494962,8.193395217715693,22.71,19.761
632,53.42389631860643,-36.156531042958335,7.952064174301953,22.772,20.243
634,53.43029288098518,-36.15252486913831,8.610977259580391,22.757,20.015
637,53.420045227634546,-36.16733966185053,10.125250342284788,22.777,20.437
640,53.43139042776826,-36.14071136543818,7.936225239687586,22.761,20.325
644,53.430192017712486,-36.1469582087513,7.9086964543370835,22.764,20.175
649,53.4295038141692,-36.138314061694494,7.468345726038549,22.773,20.441
656,53.42975224110713,-36.1529430679916,8.548768571457163,22.783,20.328
668,53.430537554219306,-36.13741944907653,7.775569071194871,22.799,20.361
669,53.43024146852726,-36.15889820632589,9.748507165934244,22.812,20.372
699,53.42738467623295,-36.16336091749536,10.199743672321484,22.848,20.295
730,53.433256703371434,-36.14285607464988,8.46870151651708,22.862,20.007
735,53.41817333952839,-36.16658277176592,9.670162433609818,22.888,20.556
739,53.432650074012585,-36.139169710876175,8.283191198569808,22.875,20.371
753,53.42469355377271,-36.13841328078505,6.190407180473742,22.891,20.448
766,53.4198917137312,-36.16870294762363,10.501683479267822,22.921,20.432
781,53.429262743591664,-36.15124353834831,8.176563172248963,22.928,20.149
792,53.42902235767892,-36.161656847173575,10.102265538694915,22.952,20.027
796,53.42955878005452,-36.12365098066456,9.293826335575456,23.101,20.68
797,53.42718930603656,-36.15706324842496,8.73558603854636,22.956,20.244
802,53.427977791808246,-36.16135209020043,9.832390666482642,22.963,20.348
818,53.42993676383574,-36.13619619428034,7.681229048362991,22.952,20.26
822,53.43090248659247,-36.13880543416677,7.826018821328386,22.969,20.106
828,53.43228834887558,-36.140799600714246,8.175710327849366,22.979,20.033
831,53.42817650345297,-36.15246380721579,8.104940083955215,22.975,20.587
855,53.43223286668269,-36.14346043067811,8.218419817347524,22.999,20.416
859,53.41611718017005,-36.16329983398753,8.456687231350262,23.035,20.666
863,53.43173163837277,-36.14075806029927,8.027263578966329,23.014,20.632
871,53.428606666487624,-36.13596349461438,7.348545934849365,23.019,20.622
876,53.42903475297002,-36.15511653786387,8.754983590671893,23.04,20.512
887,53.42140315343172,-36.13614561023792,5.467591197881149,23.037,20.473
906,53.41885691242036,-36.16876666850871,10.395543608302102,23.081,20.103
912,53.420491473003864,-36.13942130814802,5.045134154381165,23.072,20.36
916,53.43166156689009,-36.158959618868025,10.059530739619577,23.086,20.573
923,53.43170929860604,-36.14023226440374,8.021374170774912,23.079,20.448
933,53.42818816430961,-36.16252675173192,10.14624808629133,23.111,20.33
934,53.4326727270688,-36.14349257604681,8.33602171235355,23.092,20.548
938,53.43157708861293,-36.14118292238577,7.988796687220426,23.098,20.241
942,53.43228552655726,-36.14018674776781,8.175046145676761,23.102,20.636
955,53.42899790150896,-36.1428500933871,7.339525732420361,23.119,20.621
958,53.43247035108863,-36.13978315599874,8.227049021822184,23.115,20.805
959,53.42696260545761,-36.1634541324041,10.147309661041582,23.138,20.506
969,53.42991485646166,-36.15919164725705,9.741541932501509,23.149,20.845
992,53.41971904032761,-36.16861672208526,10.455188237094156,23.173,20.745
1002,53.43364209665032,-36.14113559417625,8.538296058198881,23.163,20.587
1003,53.42558531946644,-36.15493122039556,7.967397658790497,23.175,20.72
1030,53.428208260810194,-36.17255180677333,12.72821186338851,23.207,20.735
1034,53.42403277178583,-36.15629735509795,7.928375201999528,23.206,20.547
1041,53.42804247736742,-36.149365689053866,7.626658079827172,23.197,20.586
1042,53.41948819397182,-36.161593376971304,8.43300976650952,23.214,20.855
1059,53.43601928232098,-36.13708200673905,9.238278786564596,23.203,20.889
1066,53.43068221730539,-36.146159909760414,7.968788609516516,23.215,20.301
1075,53.4424650121495,-36.15261164484994,11.59530014640944,23.411,21.095
1079,53.43022895270709,-36.140349270011626,7.626691471372923,23.224,20.865
1081,53.426429991289694,-36.15550343762377,8.260591813558191,23.239,20.455
1088,53.42838012328343,-36.16122451156643,9.880088157997788,23.26,20.739
1096,53.4261307045312,-36.13694999127387,6.6390225577908035,23.252,20.76
1103,53.43685495964533,-36.1384871033092,9.415199767352076,23.258,20.672
1123,53.4333117531724,-36.15056758571429,9.07657586109852,23.284,20.961
1126,53.42912571601925,-36.1503645904842,8.021797323301103,23.282,20.448
1129,53.42174841293284,-36.12057625720674,8.485853220841642,23.449,21.143
1136,53.43189928921703,-36.14374647105456,8.142053208813586,23.29,20.378
1142,53.42623199712798,-36.16209487621189,9.684437856608763,23.311,20.871
1162,53.41789559479586,-36.16693026645418,9.739093046851687,23.33,21.005
1166,53.43231485794544,-36.14356790229846,8.2443778753692,23.317,20.775
1190,53.43213264506334,-36.144442521761185,8.236763106110999,23.339,20.424
1199,53.43022816073394,-36.15420523626709,8.865047758318418,23.35,20.459
1205,53.44801504334664,-36.14535729606836,12.46759569401161,23.545,21.191
1228,53.435324571880216,-36.15783829211914,10.64914898350231,23.394,20.933
1233,53.427955755933674,-36.145903755816306,7.24347151534233,23.378,20.999
1240,53.43150021421096,-36.143203600594866,8.014811276926753,23.382,20.708
1242,53.428366026209645,-36.155364649785874,8.652966454013255,23.4,20.882
1258,53.42851675228671,-36.14756334184624,7.539152842043619,23.401,20.874
1259,53.427505350179835,-36.13599025612691,7.059689453314462,23.394,20.998
1267,53.4449069838928,-36.1369129026292,11.597416131297203,23.593,21.271
1276,53.43786090732314,-36.17186266549529,14.152756261301324,23.428,20.839
1288,53.434684716226734,-36.14132818524273,8.817688045586445,23.42,20.845
1289,53.42594083856034,-36.14598801985424,6.731953579210347,23.424,21.092
1318,53.42859979824332,-36.138574985635834,7.220592701161364,23.461,20.868
1331,53.41863163044801,-36.16636387182124,9.662677340861386,23.489,21.086
1332,53.425801787158115,-36.16240818611251,9.684049064855651,23.49,20.744
1342,53.44973837876118,-36.1502012566745,13.21616939999285,23.68,21.296
1358,53.42111518642218,-36.153752102034865,6.791997551946189,23.509,21.137
1370,53.43614038246068,-36.142591743550966,9.22699189553559,23.515,21.142
1380,53.42038039706601,-36.16025225596872,8.214407975175646,23.553,21.225
1392,53.42991421884972,-36.12441843179261,9.221951522032096,23.698,21.13
1409,53.42138756238764,-36.159749867842834,8.252300501090467,23.567,21.264
1427,53.4350073869297,-36.13937132284261,8.907306913790949,23.561,21.012
1456,53.430192971755815,-36.13626889224213,7.743955556226246,23.57,20.93
1457,53.42083259930466,-36.16704545921864,10.144768622000996,23.596,20.672
1460,53.42886610383406,-36.15381770921334,8.488118577371935,23.589,21.056
1467,53.429395583162986,-36.167209236530134,11.507961471793417,23.606,20.891
1478,53.424654095318296,-36.13620047871361,6.3032262785444475,23.594,21.252
1482,53.434496120769495,-36.1490868746147,9.20921056713991,23.599,20.821
1485,53.43154040930634,-36.148485658755675,8.399243401424059,23.598,20.888
1509,53.43187440709056,-36.148483011067206,8.483499278621752,23.627,21.298
1511,53.43235235841699,-36.13812774900873,8.229592687397668,23.624,20.647
1521,53.433816301992685,-36.14591072201075,8.765501899309482,23.632,21.275
1528,53.42270479146217,-36.16158878975599,8.943876751594937,23.666,21.218
1533,53.418848652751926,-36.165707828954,9.49997368853161,23.655,20.867
1546,53.433810684443706,-36.152740021541824,9.482532256574675,23.646,21.234
1557,53.43289679903716,-36.140563174756394,8.337237494637755,23.655,21.316
1565,53.423867490516535,-36.154557631040255,7.5288823835679715,23.678,21.352
1603,53.43160723831001,-36.16991113823034,12.5697817676233,23.706,21.167
1606,53.434473921935286,-36.15595914277836,10.133141816879183,23.702,21.371
1610,53.418005401953366,-36.165976950282506,9.47208682343114,23.71,21.385
1611,53.441213890842285,-36.16491892569681,13.274428092230847,23.743,21.438
1612,53.433882599233314,-36.14781662233999,8.931692184328918,23.692,21.273
1621,53.43257280197248,-36.14359908974241,8.313832486560218,23.698,21.38
1624,53.44074974257005,-36.140295374499985,10.429407623379293,23.693,21.3
1630,53.4300310507079,-36.14912862663378,8.090587523668527,23.699,21.355
1643,53.41853069623449,-36.14417784543509,4.67041910346668,23.694,21.117
1654,53.4166175624971,-36.162074827855,8.163902801950398,23.729,21.259
1662,53.425638257532675,-36.15711155966891,8.427544080576837,23.726,21.421
1672,53.427147008835725,-36.159486668807695,9.248244237877564,23.734,21.398
1681,53.43593793108563,-36.14396779320468,9.21839504408498,23.723,21.131
1683,53.42386586728351,-36.136531475799046,6.074335746605393,23.718,21.155
1688,53.419461607743656,-36.16128750591731,8.34592167628194,23.744,21.224
1690,53.41959346372887,-36.159923183618574,8.001295817721806,23.742,20.875
1691,53.434699808155486,-36.14040455807473,8.817583456280103,23.731,21.429
1693,53.427240935654225,-36.141358051557695,6.8363629529617205,23.781,20.826
1701,53.42642001984751,-36.13988262315414,6.6150147047232934,23.732,21.019
1721,53.42106288855628,-36.13762727231251,5.270736738209938,23.748,21.11
1724,53.43236656630728,-36.15415784952695,9.351987443074629,23.751,21.176
1728,53.42254454001578,-36.13967659075837,5.586093171473983,23.748,21.286
1730,53.42641026307636,-36.15358031616724,7.89253914599429,23.756,20.865
1735,53.42340066387321,-36.14276293086383,5.855214775746303,23.756,21.04
1738,53.461412308847024,-36.1535402949008,16.502672905344358,23.946,21.202
1741,53.448601166956614,-36.13749332840631,12.560191137879483,23.947,21.635
1743,53.42172712749354,-36.16737961997903,10.361297879352554,23.777,21.033
1744,53.42415083749076,-36.153563945482134,7.392768566161695,23.759,21.406
1748,53.44726331144339,-36.14589046054729,12.293197906840945,23.949,21.615
1750,53.420813569690694,-36.15605931636384,7.248093015915981,23.804,21.497
1752,53.43496009114827,-36.1422172932685,8.904798454040991,23.763,21.233
1755,53.43389952440282,-36.142310764858095,8.624941448383902,23.764,21.314
1760,53.42809134025154,-36.14264644383918,7.092413500216076,23.767,21.352
1764,53.42334593479663,-36.154254881406096,7.357937228237651,23.78,21.224
1770,53.420297586801155,-36.17043350165637,11.05880829280634,23.793,21.177
1802,53.43010399963632,-36.141985285265015,7.6089541346856,23.792,20.934
1811,53.42579620899631,-36.14554995619951,6.657250969981176,23.796,21.42
1833,53.420652750692014,-36.14538831679886,5.325338285820216,23.811,21.35
1834,53.42320470247451,-36.15952003955385,8.513509046077447,23.822,21.156
1839,53.41860829891388,-36.16306193789132,8.712799947043495,23.827,21.354
1849,53.433866556871216,-36.14845857990329,8.987105197871958,23.815,21.241
1860,53.44320034700099,-36.14141304717192,11.086024381257452,24.008,21.681
1885,53.42989441176686,-36.14071444086627,7.537724681489294,23.829,21.498
1887,53.42816707275516,-36.141013526036254,7.079257696415575,23.837,21.436
1889,53.42769925537495,-36.13768571702281,7.014458492427023,23.831,21.374
1890,53.434354080262,-36.13932961866126,8.734024763403228,23.834,21.353
1903,53.44141928907492,-36.13674646870039,10.67980757120345,23.831,21.115
1914,53.425004322637406,-36.12255923054297,8.596756990124755,23.996,21.28
1923,53.424832197716086,-36.14280651443827,6.235372457044006,23.843,21.23
1926,53.43359399510882,-36.14409669457309,8.60493078995158,23.847,21.481
1928,53.4280899521488,-36.1222064221783,9.28565390221797,24.002,21.344
1941,53.43786720833001,-36.1165951812952,12.471919775901249,24.007,21.477
1950,53.41816278931555,-36.151287113651584,5.66801394914763,23.876,21.432
1951,53.42159691702246,-36.153268919352115,6.790717498835921,23.863,21.151
1954,53.418270722818875,-36.17248854565999,11.448060585098805,23.877,21.487
1955,53.43331683421523,-36.13760708890131,8.502982730938257,23.859,21.251
1960,53.427221472568206,-36.15936990980677,9.236853004767394,23.879,21.126
1963,53.43161714018182,-36.15320438031542,9.027364029411888,23.862,20.87
1964,53.42659941883658,-36.11825256601726,9.9105971027423,24.015,21.626
1967,53.45915578797813,-36.11312779528556,17.795806921503686,23.876,21.528
1974,53.43805576526062,-36.17355199528778,14.599462579771451,23.9,21.253
1987,53.41826560079869,-36.14851073757996,5.166291898475181,23.872,21.266
1990,53.43004771271906,-36.15420039993585,8.822918987524046,23.877,21.375
1993,53.434774227200734,-36.13878575827172,8.855515722982098,23.873,21.284
2000,53.42993191385398,-36.14271325496867,7.582516476457706,23.885,21.565
2005,53.41999365548008,-36.144441592072134,5.069373673785842,23.877,21.485
2006,53.42264610565768,-36.13941913284779,5.617876946483171,23.875,21.203
2022,53.4257864722939,-36.153034732588914,7.655273452415771,23.881,21.501
2035,53.44497194514323,-36.14962815238055,11.939200283512276,24.078,21.683
2040,53.43392360712718,-36.14402429097737,8.688680673144589,23.886,21.502
2049,53.41969292548543,-36.143255362295726,4.904676636785784,23.894,21.189
2053,53.42090211371494,-36.15999744910635,8.233949968163794,23.903,21.066
2060,53.42062574761663,-36.16317791933757,9.035552262828247,23.911,21.611
2061,53.42841515861704,-36.115752081379334,10.84834575490358,24.045,21.256
2081,53.42406085482318,-36.15936808060428,8.633078684979004,23.912,21.453
2084,53.42329054956118,-36.15545250717283,7.596649582333278,23.914,21.244
2118,53.43477323666308,-36.1585882992206,10.661987349774456,23.932,21.19
2126,53.419813362327545,-36.16044987537185,8.175691929576129,23.935,21.431
2130,53.424616149520034,-36.14958739322148,6.824550776120316,23.92,21.545
2139,53.431412841861984,-36.141529594729946,7.94910721166041,23.923,21.016
2144,53.42875066398586,-36.144858354773746,7.37402339496616,23.94,21.491
2146,53.43430963441929,-36.142257222286624,8.73274401093607,23.926,21.48
2148,53.44607816307586,-36.15244797780732,12.486069307487533,24.115,21.61
2149,53.430767138163446,-36.14391654934494,7.851032605974044,23.926,21.524
2157,53.42955059918044,-36.121757913499216,9.678608472613735,24.085,21.2
2161,53.42606518749659,-36.13661742284458,6.64213491466733,23.923,21.532
2164,53.417452611135616,-36.15822779858416,7.212957812336108,23.948,21.548
2165,53.43311435668269,-36.1518688863851,9.19417452227837,23.936,21.453
2176,53.44611809388704,-36.14408253972782,11.917726831908611,24.129,21.825
2181,53.421156439344614,-36.16157099635506,8.6858922960429,23.959,21.561
2190,53.42361167166395,-36.15020347546513,6.680164150677264,23.942,21.459
2191,53.4310007954134,-36.155468112973544,9.257939131654195,23.952,21.519
2204,53.430815318519535,-36.15558357464945,9.23664068001039,23.957,21.542
2211,53.42174763242482,-36.167739309037174,10.46580560046475,23.969,21.609
2221,53.43281518492353,-36.14354580076453,8.375789894796231,23.954,21.589
2223,53.43355621740477,-36.14308109826037,8.555210832126447,23.955,21.254
2225,53.43016278171318,-36.15602019494056,9.170287097108872,23.977,21.04
2235,53.422425814386536,-36.13696536563021,5.669149473959208,23.963,21.272
2242,53.43301998775405,-36.14787883698943,8.716385036366711,23.963,21.183
2243,53.419449633533176,-36.13849957755277,4.80062701543913,23.966,21.224
2244,53.43013509458624,-36.14233093769885,7.625386436191478,23.963,21.581
2245,53.41643293828441,-36.1646014642595,8.87781343129355,23.983,21.674
2250,53.42642691671865,-36.173253689333905,12.66716298167921,23.982,21.532
2260,53.43343040358287,-36.1210140009975,10.641144857252216,24.127,21.308
2264,53.42776303232931,-36.15747233372094,8.939217682847074,23.987,21.2
2267,53.423161894753235,-36.13570325146288,5.958038010840984,23.962,21.09
2274,53.419073985034125,-36.16997966641867,10.780709766277724,23.986,21.628
2278,53.42829868364155,-36.159409970887026,9.459530176771182,23.99,21.595
2280,53.427207607060694,-36.171579858607736,12.313600624213995,23.991,21.493
2291,53.42955322265705,-36.16312043665128,10.540974382454802,23.997,21.43
2293,53.42826193713198,-36.16129037552976,9.872463060193343,23.998,21.191
2294,53.419621482578506,-36.168866600341104,10.516489148927198,23.997,21.416
2309,53.432955152334074,-36.156751721896235,9.924389185508131,24.006,21.311
2310,53.43236004211517,-36.13689084947298,8.280448844691898,23.979,21.101
2314,53.42439422195618,-36.11040810471406,11.63691294815285,24.14,21.638
2315,53.42412138936983,-36.16827955338447,10.952276507197594,24.003,21.608
2317,53.42568483650983,-36.11501193139632,10.5767464100929,24.137,21.794
2323,53.418170643935554,-36.167471954402835,9.931703985547127,24.001,21.701
2326,53.43810991297527,-36.152544332930205,10.505450069639256,23.985,21.59
2331,53.42931181062605,-36.14053097606332,7.382208433755269,23.987,21.582
2339,53.4345561023661,-36.171798937775904,13.551364122099889,24.004,21.619
2348,53.43366409648167,-36.11791263526623,11.335568133699734,24.143,21.648
2354,53.42404862342275,-36.16243587302855,9.386724695398334,24.006,21.675
2369,53.42295192510436,-36.14239577815091,5.7221858401385255,23.996,21.626
2381,53.434675937286336,-36.169399543374894,12.980227656717696,24.015,21.549
2385,53.43962460965687,-36.15794798549116,11.64941693813294,24.023,21.714
2391,53.43409025454742,-36.13820275699506,8.688377874599594,23.995,21.613
2396,53.425499578808726,-36.15609353809688,8.184429625144091,24.018,21.246
2412,53.41846650822339,-36.14852196739366,5.2142295293663,24.009,21.481
2425,53.42751609703282,-36.14865539315463,7.409129537064572,24.012,21.634
2427,53.41944110306534,-36.15972579161124,7.924853729683847,24.026,21.549
2429,53.42364471591165,-36.16290658968041,9.439631489820648,24.026,21.724
2440,53.41813370817224,-36.163671607008595,8.821413318595726,24.034,21.502
2445,53.43279289260975,-36.14609305226933,8.511600519126313,24.014,21.068
2484,53.41997925045008,-36.147899984071564,5.470641541737083,24.027,21.63
2486,53.43878275561998,-36.15110301134735,10.503930665174684,24.025,21.679
2508,53.42578715657234,-36.121156400514955,9.068667814317651,24.191,21.509
2509,53.41810570288007,-36.172086808159605,11.30887701025504,24.05,21.704
2513,53.42756289738505,-36.12361299572326,8.881200248463523,24.198,21.88
2521,53.43453040305763,-36.13828251502751,8.802961063411692,24.042,21.58
2524,53.42235990460877,-36.12291796525906,8.0142187367328,24.208,21.844
2525,53.442916356566776,-36.17288631849369,15.336884795418651,24.093,21.322
2531,53.45654789441878,-36.15442122259219,15.339863611266525,24.232,21.258
2537,53.42997524976463,-36.153726869224094,8.727235502351084,24.046,21.746
2541,53.435549760254105,-36.14231212261947,9.06357100552369,24.048,21.684
2543,53.41876734411217,-36.16220025173365,8.494033850732361,24.062,21.409
2547,53.42221890849419,-36.15942380161516,8.314410896318778,24.06,21.285
2558,53.41810158786525,-36.15592427183745,6.723645136239279,24.069,21.545
2559,53.41973234923916,-36.14084253550871,4.831622416079018,24.058,21.654
2566,53.433505926939866,-36.15502952871519,9.756991639121225,24.069,21.389
2571,53.429402306854755,-36.151505327961104,8.24771443329389,24.052,21.668
2581,53.41794446428637,-36.16609482543828,9.49915169064261,24.067,21.584
2584,53.43176823351327,-36.16421834448614,11.215189521037289,24.073,21.618
2585,53.43021904650916,-36.15282409953287,8.639517444009478,24.066,21.243
2598,53.42600916140959,-36.12391671707756,8.497892120005135,24.225,21.924
2599,53.42509375297063,-36.10756712770796,12.53797970853272,24.213,21.809
2602,53.432011512807755,-36.13661553093868,8.2022872356508,24.056,21.44
2604,53.42640310309454,-36.15175751548986,7.578966836472058,24.066,21.615
2607,53.42875896375859,-36.16903688901201,11.871687317647622,24.081,21.674
2612,53.44013179073915,-36.09295003687778,18.746991458178908,24.078,21.661
2615,53.44841505246975,-36.143623420025165,12.51339257954297,24.256,21.772
2617,53.44598643814949,-36.151032746707784,12.323318767400364,24.257,21.633
2626,53.41753763590203,-36.16157142202207,8.14456828086874,24.087,21.438
2634,53.418428707508255,-36.145141841439624,4.737186223038827,24.069,21.379
2643,53.42410888725823,-36.155924589922854,7.863561542907065,24.086,21.327
2644,53.42515968396551,-36.14154778183146,6.285577712876602,24.069,21.702
2646,53.43859942365256,-36.14315857129833,9.895119489305952,24.07,21.343
2647,53.418896276378575,-36.13714831444086,4.738476030190918,24.075,21.584
2662,53.421015189742654,-36.15720066414203,7.556024514857948,24.095,21.761
2667,53.43066375449383,-36.153826380346224,8.902699103751551,24.078,21.327
2678,53.4233765361837,-36.14548980813131,6.029906918325444,24.078,21.414
2682,53.42606560914521,-36.16644122908255,10.755835566723748,24.095,21.748
2722,53.427556285964805,-36.14456305280593,7.043065924989201,24.088,21.751
2723,53.43932559484807,-36.14322109146718,10.089625507596736,24.091,21.486
2725,53.43450239204723,-36.15272627473903,9.64766955440154,24.095,21.636
2732,53.4516707708797,-36.16417182870728,15.454260203147168,24.14,21.648
2735,53.43023161027414,-36.11975312946995,10.248239964661936,24.25,21.797
2741,53.43343428573317,-36.14235586435582,8.50236472769273,24.096,21.42
2746,53.449498026577565,-36.15624420978286,13.774918045647032,24.177,21.716
2749,53.43199490326021,-36.15964370683533,10.267543150577207,24.11,21.469
2750,53.46661158807377,-36.10506230451512,20.897797311854475,24.111,21.608
2757,53.423045688836645,-36.12347029174066,8.012600341603669,24.263,21.753
2762,53.41603184947468,-36.169000802105074,10.156912170708088,24.115,21.752
2768,53.426351660244194,-36.15262998759018,7.712307407835655,24.103,21.212
2770,53.417313053621434,-36.15578626481085,6.55316289105866,24.122,21.787
2779,53.428269692802104,-36.16446994239481,10.629150152260827,24.119,21.492
2781,53.427385857949005,-36.16055378193765,9.53585025419266,24.119,21.624
2799,53.42786429553081,-36.14782445526474,7.401710631920704,24.105,21.742
2802,53.433962010844056,-36.136312784454695,8.731152393277133,24.101,21.679
2821,53.433601010019096,-36.151439733649866,9.256602586179987,24.108,21.64
2826,53.438758626459624,-36.14319878633013,9.938539890281431,24.108,21.679
2842,53.42604877765813,-36.16135628090761,9.473068672977456,24.128,21.691
2859,53.43712060445512,-36.15799316945987,11.082187484840308,24.138,21.691
2867,53.41861688909277,-36.15605060146937,6.845336159810007,24.14,21.792
2877,53.42680030787929,-36.159925368631626,9.279824635687865,24.14,21.325
2883,53.42763111323417,-36.15459646819697,8.348682970531566,24.13,21.642
2886,53.43075732737801,-36.14296829308019,7.809713655638124,24.124,21.565
2889,53.42988309000254,-36.15819000037704,9.52919264433787,24.14,21.601
2891,53.43065477368014,-36.14367043554179,7.810138540181462,24.129,21.786
2910,53.425649703502835,-36.14306881996068,6.462338376384404,24.129,21.602
2916,53.434388747206256,-36.13913354515175,8.746356347622752,24.138,21.571
2933,53.41935381725972,-36.158643963244664,7.627853992362698,24.15,21.579
2937,53.42826544351112,-36.145804671360814,7.3155757903431855,24.135,21.822
2943,53.42606633244961,-36.17278486073677,12.485133021363998,24.155,21.74
2954,53.433264128117536,-36.14068530004405,8.435279814092585,24.139,21.447
2965,53.4605761191263,-36.14808745823195,15.908125433912083,24.332,21.56
2972,53.46225156856698,-36.148933970224626,16.39400708805775,24.332,22.016
2973,53.456024640752496,-36.14358791531549,14.533738303673188,24.333,21.973
2983,53.457727315987974,-36.149807475343835,15.262962852763431,24.332,21.77
2986,53.4237234669632,-36.13998804322547,5.89595146040466,24.146,21.284
2988,53.4197611717851,-36.1432512402044,4.922292088799373,24.15,21.406
2997,53.42158374771539,-36.1520974619064,6.555223035994853,24.156,21.451
3031,53.42642328018612,-36.17076051473799,11.972910483439822,24.167,21.775
3042,53.43464757967299,-36.109323528356555,13.538720482492678,24.307,21.845
3052,53.41911475711707,-36.16579105776328,9.55840325710023,24.172,21.71
3063,53.42528423069528,-36.14623146603366,6.586247927107382,24.157,21.688
3064,53.42143070254094,-36.12119078472528,8.275532754302729,24.322,21.905
3070,53.43118264364191,-36.15737307558676,9.647233117323047,24.173,21.871
