,RA,DEC,RGC,F115W,F356W
648,186.7919294339273,9.42236821134324,2.144484720797337,23.849,21.082
652,186.7938133424184,9.424883273358452,3.341011576617886,23.851,20.885
671,186.8056847567071,9.42189011502666,2.339049106650394,23.859,21.371
690,186.806546844644,9.420282090491796,1.9917216483764897,23.86,21.277
692,186.79002439839127,9.42033837415903,2.332822963656301,23.867,21.278
710,186.80117600654103,9.417237596513791,2.07871862462635,23.886,21.145
731,186.7891114939581,9.424953785220248,3.808930204705213,23.883,21.431
733,186.8087912907419,9.419916661997693,2.5296799559795704,24.332,21.822
737,186.78705474171207,9.418241114926811,3.701866501314631,23.885,21.268
738,186.80437615214797,9.416684501453968,2.608753040333291,23.883,21.167
761,186.80687434888648,9.426306514153458,5.238325450231558,23.9,21.547
768,186.79401493772224,9.419002153982658,1.713988495702728,23.892,21.105
874,186.81540932153953,9.421633456003851,4.63572033331224,24.038,21.489
875,186.80692892312555,9.41905699349066,2.0610135885428353,23.928,21.493
896,186.81065695348948,9.429138311741925,7.687360575370771,23.938,21.038
911,186.8169664069874,9.41781242957283,4.6464357632390145,23.944,21.268
913,186.7974131179545,9.423753919749176,2.494543442465145,23.928,21.525
945,186.81128232095415,9.41950807818965,3.1482900030781136,23.947,21.467
966,186.800136289354,9.415742244324017,3.1495701785689265,23.945,20.989
974,186.82158381180287,9.423222780591674,6.734840369987084,24.076,21.625
977,186.8015413071479,9.417154079641223,2.142860395217781,23.943,21.152
1001,186.79148314123225,9.420648977861267,1.9256589819380123,23.952,21.624
1054,186.82233489003923,9.424672870335662,7.503285138095039,24.097,21.765
1055,186.81167712390572,9.420710878539952,3.4215299261580343,23.976,21.063
1125,186.8076252779252,9.414351892395732,4.313019393501571,24.005,21.509
1128,186.79245737049288,9.420575063258635,1.676751621998864,23.979,21.342
1147,186.7973164371768,9.422915710327477,1.9032008093687176,23.98,21.44
1152,186.7926540988097,9.427162745272335,4.912793590445784,23.982,21.646
1176,186.7898085414413,9.422949163054232,2.7612717523902086,23.985,21.108
1213,186.7946416544817,9.422688773351757,1.899384830593056,23.992,21.487
1218,186.80635895403796,9.423140545579528,3.1555150613092584,23.996,21.655
1237,186.7944524887111,9.422902147379736,2.0435607282458887,24.0,21.669
1242,186.79619373470808,9.426571853508865,4.473076911349045,24.002,21.268
1282,186.8074677405199,9.419908725565644,2.18329232921663,24.017,21.484
1346,186.8071256201345,9.416388327222132,3.079424670687351,24.041,21.556
1349,186.8112557853193,9.41954157535699,3.1430743988957253,24.032,21.56
1357,186.81681186872524,9.42738893345347,7.678987956012,24.15,21.35
1365,186.80178987083485,9.421169447297506,1.114262822138386,24.017,21.438
1373,186.81608940652177,9.408761734748994,8.453897206685001,24.036,21.573
1384,186.79390475887948,9.427751638804043,5.2942706387931775,24.023,21.466
1407,186.79285654594776,9.423619198344944,2.625899739029434,24.03,21.381
1410,186.79272007873655,9.424235402000154,3.0040431764749695,24.026,21.554
1411,186.80149662873757,9.41673282285547,2.4322837734664784,24.028,21.678
1412,186.79695562424743,9.424016281242146,2.675132407002485,24.031,21.434
1417,186.79083172784613,9.4160568073955,4.0269865587106,24.033,21.514
1419,186.8044152727408,9.41995534618568,1.3915898316518902,24.033,21.3
1433,186.81267274569427,9.425773091273667,5.926229951996389,24.157,21.749
1475,186.828064880534,9.42771745857022,10.25315020609793,24.173,21.766
1501,186.81773208616423,9.422537592247766,5.524552061889836,24.178,21.795
1524,186.80679079248551,9.41596723927148,3.2709119484012716,24.065,21.692
1564,186.81399900877685,9.423142650164598,4.8524865853246935,24.2,21.393
1569,186.79801318657664,9.422685477282949,1.746710566548639,24.061,21.294
1591,186.79656774417003,9.425231378391892,3.5291714530169984,24.065,21.394
1599,186.8102328474511,9.421371863339903,3.233829496231709,24.082,21.749
1624,186.806103292629,9.417514989458391,2.369941778940358,24.077,21.755
1629,186.81746067452465,9.426069615700175,7.076810634001871,24.201,21.587
1636,186.80709058830612,9.424697272856378,4.232768833155364,24.071,21.674
1670,186.7937505862258,9.424790614601967,3.2832974207426124,24.078,21.565
1690,186.79422601233136,9.423854524898216,2.649367829730721,24.078,21.297
1694,186.80248174577733,9.420203558216333,0.9131241937829054,24.082,21.76
1700,186.7869202286205,9.419480760727067,3.317364712521801,24.084,21.27
1720,186.7918212050283,9.414735834637396,4.707473313501014,24.086,21.624
1723,186.7977255012349,9.422231660378488,1.4238483431660771,24.081,21.438
1806,186.80985734444403,9.419347733823518,2.777089973635799,24.106,21.788
1819,186.8189204187113,9.417367460486892,5.173117848910688,24.113,21.749
1831,186.80839828451465,9.423316841226754,3.672117227330062,24.096,21.431
1845,186.8136626608316,9.418437799775168,3.7745730992438777,24.113,21.718
1878,186.80844049997475,9.426509927495824,5.616849138533847,24.114,21.674
1888,186.78621187554467,9.417285996744893,4.321501134377684,24.111,21.756
1912,186.7928746896747,9.422265705082848,1.933428612602748,24.11,21.339
1922,186.78577283059943,9.420588927718695,3.416749608090786,24.114,21.363
1952,186.7992894930632,9.425911419182336,4.118638067756886,24.114,21.8
2000,186.7968210046331,9.414517532797955,4.242063770413933,24.119,21.66
2053,186.7911795649475,9.424787459545463,3.479316260455936,24.126,21.62
2064,186.80562105126435,9.425817296851658,4.726453099382746,24.127,21.424
2074,186.81356433885952,9.429330338108691,8.275680472686355,24.218,21.81
2122,186.81058695389711,9.42725747268872,6.451914054945663,24.16,21.486
2154,186.8061732057314,9.422983475958397,3.0283245589773173,24.145,21.165
2157,186.80941662754495,9.41930958374724,2.6647028932413073,24.147,21.577
2252,186.81342916599573,9.418433839721482,3.7171337623077902,24.161,21.328
2337,186.8151574492373,9.416845250750558,4.391313838022456,24.169,21.37
2375,186.7865614960741,9.419192090878187,3.490343001406365,24.174,21.82
2376,186.7983868162905,9.417397150944264,2.053825845267601,24.168,21.766
2422,186.8169099852352,9.427561843192416,7.798555769465548,24.299,21.481
2456,186.80011029540583,9.415229365793794,3.517403609753534,24.172,21.428
2457,186.81270984630805,9.426898821675824,6.60296568099134,24.304,21.937
2466,186.80795392821716,9.42054207849625,2.412381481188569,24.182,21.841
2474,186.8175209408161,9.406759976940675,9.81118205105134,24.187,21.71
2561,186.8188105597491,9.41479601313828,5.76393240480862,24.196,21.723
2565,186.80380823245787,9.41788272479176,1.855179610094286,24.183,21.193
2610,186.8053763954269,9.424921909147946,4.09449765925783,24.184,21.658
2635,186.80339344042648,9.424968625239527,3.843688225448816,24.191,21.832
2652,186.7887546709895,9.415632150156172,4.670791170179888,24.21,21.483
2723,186.79676279212964,9.424250064682306,2.838651579061401,24.195,21.766
2727,186.79888727177095,9.432573476373198,8.879075178801898,24.21,21.797
2754,186.80888469552173,9.419188937917871,2.53338173299253,24.205,21.722
2760,186.79124107144156,9.426781968430126,4.720102163350268,24.204,21.807
2767,186.7909472026434,9.424754206984694,3.4837719636811713,24.224,21.502
2773,186.80785296903,9.417726330546412,2.596151568284483,24.215,21.22
2778,186.8056113698465,9.434902190733435,11.065971827583326,24.21,21.821
2781,186.8136303911389,9.423896985375144,5.118283101245012,24.336,21.953
2786,186.81143786701375,9.420368242215302,3.288442862278265,24.213,21.783
2790,186.79047558690897,9.427416561731258,5.176155955722277,24.212,21.669
2796,186.79723813946535,9.431089028551026,7.73182599459189,24.207,21.687
2822,186.802274403206,9.427605146298069,5.568372835366098,24.208,21.687
2843,186.80631418347133,9.406568637426682,9.55522347316772,24.224,21.578
2850,186.81295197078504,9.420847793842263,3.7856634651522656,24.224,21.896
2859,186.7935828971779,9.424905908725652,3.3676485481557337,24.213,21.837
2866,186.8155804517845,9.417593724310365,4.340197057868167,24.224,21.68
2996,186.81134988415613,9.41819436739527,3.2429183091250926,24.23,21.594
3028,186.7889250765446,9.419235221464744,2.872571560630055,24.234,21.918
3087,186.8012395667117,9.416758131861506,2.412486633772972,24.232,21.326
3098,186.7863645281622,9.420991712437711,3.2355600595880283,24.237,21.656
3106,186.808565364141,9.413540391646563,4.890953857493209,24.245,21.387
3107,186.79226869403223,9.419859039095178,1.8333573825699605,24.229,21.484
3114,186.81204469458623,9.418751851116092,3.3494448552935885,24.248,21.777
3118,186.8120913067109,9.419674445409171,3.369030695715675,24.25,21.902
3140,186.78834264415676,9.423746198989786,3.3439072857864227,24.239,21.799
3146,186.79047598637555,9.4224048958243,2.440068892800229,24.237,21.448
3153,186.7890826971604,9.424822463941542,3.74271900818785,24.253,21.848
3167,186.81191018341912,9.425443286498778,5.584713265213904,24.363,21.739
3184,186.78983864701416,9.423091076018114,2.8105855425772353,24.241,21.907
3230,186.79602379251065,9.416882108516754,2.663968705973922,24.251,21.728
3263,186.80253608700525,9.42804225330556,5.903583877514828,24.249,21.918
3268,186.81751645818647,9.421018165326924,5.014287960033027,24.38,22.068
3272,186.79465271838325,9.430082703630973,6.937794379045392,24.25,21.353
3299,186.79002543425017,9.427383467533993,5.181257306349224,24.254,21.668
3322,186.79578115387852,9.41831085281604,1.7469506304687623,24.264,21.478
3337,186.8014494292096,9.415979693838258,2.957604873152,24.25,21.904
3350,186.8044633319249,9.417618894796826,2.0801892926290977,24.258,21.677
3354,186.7895814276302,9.416038733634174,4.271328980512397,24.259,21.743
3356,186.79877769640075,9.41493860784736,3.7913873145066206,24.258,21.442
3357,186.80986327236775,9.420619164240437,2.9277352559757426,24.251,21.597
3361,186.8290372542037,9.428703987923896,10.966355731419377,24.39,22.076
3373,186.7960955511552,9.418597444713257,1.512065937164568,24.254,21.595
3384,186.817106371788,9.414841422574414,5.418134950294378,24.271,21.937
3395,186.805240395658,9.425068295481609,4.1705250673268885,24.257,21.455
3400,186.8180630523883,9.430505447229564,9.791446554087328,24.392,21.742
3415,186.7994867040087,9.410766981754128,6.7472162653247345,24.264,21.641
3421,186.8170366789723,9.418180725731656,4.632306843732903,24.287,21.896
3425,186.8002099053318,9.41477409975774,3.8396423975233938,24.262,21.961
3474,186.78542994659023,9.418521547213434,3.996822316604794,24.271,21.788
3485,186.79790794515088,9.41125706718976,6.490477477654064,24.271,21.791
3493,186.79787634310352,9.41778437267658,1.8217827275995353,24.26,21.444
3496,186.80431291270327,9.422589740885035,2.4346130423106187,24.267,21.907
3538,186.7885827030628,9.42354195935749,3.217684263389436,24.272,21.929
3557,186.80278413833284,9.41593469466771,3.006497392198433,24.272,21.486
3563,186.80228608225644,9.425125577369206,3.818747965025908,24.273,21.497
3606,186.81803375936735,9.42270946495283,5.662126098469356,24.405,21.929
3613,186.78854379643448,9.418041696810825,3.4303586824279404,24.276,21.642
3617,186.7879249143579,9.419473682917117,3.059271775697392,24.275,21.888
3623,186.79485459063463,9.425430388868127,3.6750757366283424,24.277,21.957
3641,186.79609132977976,9.41738577532113,2.3103970702206142,24.274,21.458
3646,186.8072789404445,9.432505141640636,9.547853731771344,24.286,21.894
3648,186.7903135276591,9.41706952872934,3.531512000647445,24.28,21.658
3662,186.7979891651413,9.41663720513814,2.6290470187506907,24.279,21.771
3672,186.8007442401777,9.423919287729378,2.8063314518517477,24.28,21.704
3724,186.80458412514136,9.426396287928174,4.978374971687865,24.285,21.943
3786,186.796911478143,9.417502319302551,2.124961334961509,24.286,21.624
3822,186.80192095066727,9.422113659233831,1.7128596509987326,24.292,21.394
3830,186.78715294556537,9.421809651554852,3.06769117658419,24.295,21.495
3857,186.813870077896,9.422238484316743,4.452374174359304,24.415,21.959
3903,186.79681392426775,9.42667969160532,4.562427918431885,24.299,21.642
3928,186.80667223947344,9.41708289287821,2.6625212565997938,24.315,21.957
3930,186.78995779161227,9.424534908189122,3.476493384256383,24.297,21.563
3944,186.80646951294247,9.436419741111994,12.225071466570313,24.313,21.775
3947,186.79578355339473,9.426707718378056,4.563969631199252,24.299,21.678
3950,186.7860333174132,9.41685981998488,4.5675640088938305,24.305,21.633
3951,186.7960463153828,9.411145474909455,6.713757433798374,24.296,21.937
3953,186.79082261467045,9.419481703287245,2.3113674091808303,24.298,21.366
4000,186.79692313414455,9.426444354602896,4.397489555062996,24.304,21.91
4004,186.79282049059756,9.41584258957235,3.824542425087881,24.305,21.793
4010,186.80939865183456,9.418547672622562,2.7247507165723963,24.319,21.953
4023,186.80405380945936,9.423900087859032,3.2173119598023723,24.307,21.665
4026,186.81794525432457,9.423045988648646,5.7674738445254174,24.436,21.863
4052,186.80227575237677,9.407510777978342,8.964036031813306,24.321,21.925
4055,186.79218650775047,9.4252670697674,3.686764732482735,24.309,21.725
4059,186.8048590510787,9.419697280355434,1.498839992395631,24.305,21.749
4072,186.81369024751012,9.419173791195169,3.7588770864218186,24.321,21.736
4077,186.80531544332612,9.426174652359098,4.924258599818379,24.312,21.542
4081,186.80404851080053,9.430388903958356,7.714406938835605,24.322,21.941
4084,186.82668872574732,9.420993791498644,7.402551681009069,24.443,22.098
4106,186.78951981955265,9.41846585693014,3.0125912348454005,24.314,21.705
4107,186.82679122388816,9.42351856464752,8.14338023939591,24.445,21.561
4170,186.812244941734,9.428673313951744,7.635254971751982,24.323,21.973
4205,186.80893549651384,9.419258688341303,2.5435589971070973,24.338,21.417
4207,186.8022783348363,9.427477615858486,5.478227643213544,24.323,21.62
4251,186.79888381935,9.413107545552752,5.099873980968085,24.328,21.826
4258,186.80240470245832,9.41588585968934,3.0310108178851727,24.328,21.977
4260,186.79744118874817,9.412169309286687,5.869640163212475,24.326,22.025
4269,186.788034838296,9.421582120448932,2.8283119851125735,24.332,21.753
4276,186.81923385497944,9.433238849978386,11.724924856567144,24.457,21.942
4328,186.8091338426947,9.426556433656357,5.760494132666304,24.336,21.938
4347,186.81898409808903,9.419655861634569,5.166613891566644,24.456,22.014
4350,186.82565346070945,9.415996289493778,6.979136323050844,24.47,21.875
4352,186.80701024181232,9.421410841531303,2.4414862323926996,24.33,21.948
4356,186.80067272131123,9.41412897045313,4.285353774231676,24.339,21.619
4363,186.79158012412248,9.427941732367175,5.474356569949199,24.337,21.868
4387,186.80479912469272,9.413528624776127,4.6992030007209085,24.347,21.813
4389,186.80670798513353,9.414112491229435,4.3972226555542075,24.346,22.003
4403,186.79255093560832,9.42381913174309,2.7737263299197337,24.34,21.803
4409,186.78798421883093,9.418957278710018,3.2027208339703908,24.331,21.442
4419,186.81239481646804,9.426522861132744,6.316708773281904,24.46,22.065
4425,186.8017618929329,9.42862356800114,6.247111530237248,24.335,21.93
4443,186.80329525282676,9.41749082107174,2.0238745887590253,24.335,21.579
4444,186.80783078736752,9.411295898363054,6.3071657294727705,24.347,21.935
4450,186.79403155811696,9.416635821988429,3.1147726849084827,24.342,21.989
4459,186.80787684615007,9.421092069218542,2.5444450898483306,24.335,21.388
4465,186.79681789421295,9.425724891870573,3.882936217965882,24.34,21.881
4482,186.81680771275873,9.423613822693074,5.726218133533976,24.472,21.598
4496,186.8100450157996,9.418960837709738,2.8368267345251,24.351,21.822
4498,186.8151374694674,9.427224996961757,7.2562945007757325,24.477,22.018
4511,186.81338676958967,9.424495114178324,5.367435566859856,24.472,21.845
4567,186.81359597639337,9.419150886095515,3.734231976308603,24.359,21.972
4593,186.80759879759808,9.430785592976422,8.387065153513333,24.359,21.921
4595,186.79729252737135,9.414528574782407,4.193189296292216,24.343,21.647
4596,186.80650697456537,9.424508767191588,4.012857938108784,24.346,21.964
4618,186.80929611998295,9.425842487729913,5.336121040731043,24.353,21.781
4637,186.79550537022783,9.41735431812574,2.414962192192986,24.347,21.36
4645,186.7873108268188,9.41847974662019,3.5446929946027437,24.348,21.804
4665,186.8043889590351,9.433729850151192,10.118521234418363,24.361,21.933
4689,186.81038515944712,9.422808713881333,3.85414162880496,24.366,21.822
4690,186.80682264447316,9.416494153519729,2.9838889833597997,24.362,21.617
4696,186.8104541384718,9.41798339258844,3.075738263948367,24.364,22.032
4699,186.78752280682093,9.416608911744015,4.3687652231263705,24.359,21.571
4706,186.82120387394212,9.41788708869496,5.692694967072755,24.47,21.738
4709,186.80985338926703,9.409425583208565,7.638519298949487,24.366,21.849
4735,186.8162300103601,9.421752280348112,4.882034970249874,24.485,21.971
4756,186.81955483966723,9.422010902309136,5.811524630713403,24.49,21.796
4790,186.80876983889323,9.417629637157283,2.810780210358134,24.372,21.749
4810,186.80549629684268,9.417417501197976,2.3251432609482183,24.358,21.971
4874,186.7983585595736,9.42342122391379,2.2823874435788505,24.375,22.036
4879,186.78602711103525,9.416979169499076,4.5104729821363385,24.37,21.846
4892,186.78836597969715,9.419489470820327,2.94101171896649,24.367,21.8
4898,186.79131600988293,9.423134651088048,2.5776261544943724,24.365,21.635
4924,186.79580283909428,9.423094325237,2.0643858181282786,24.368,21.767
4933,186.79869833562188,9.417652395985838,1.8483229270172636,24.374,21.839
4976,186.8210883202348,9.428319968287392,9.06941594665035,24.504,22.164
4989,186.80710058847436,9.42119522057922,2.383488263521447,24.367,21.903
4993,186.81210152126496,9.423604556061326,4.629694118478818,24.493,22.14
5030,186.80888633974712,9.420796718267365,2.717113393948312,24.388,21.562
5031,186.81250277714057,9.416214328893854,4.036655878483735,24.389,21.918
5042,186.8164861157289,9.421794127153753,4.960416301651032,24.511,21.96
5045,186.789366484563,9.4246758349169,3.628046687305384,24.379,21.458
5052,186.80990923746188,9.426704894489667,5.985556626991333,24.389,21.824
5079,186.80563953620148,9.426936827655808,5.4870537428354735,24.388,21.653
5090,186.80161056315737,9.43338972728993,9.6441364805199,24.399,22.071
5192,186.81655060602176,9.42059795702492,4.6707152052448855,24.507,22.032
5229,186.79305044552876,9.418285401326816,2.2930351660514505,24.385,21.477
5230,186.80957223074813,9.423866498174302,4.218511512294386,24.384,21.85
5245,186.8132291942205,9.419644993102478,3.663168492177779,24.401,21.866
5246,186.78631238206327,9.416766495823063,4.551649985813765,24.398,21.955
5248,186.80796043326225,9.409024892173129,7.854085608091938,24.4,21.871
5299,186.8024025367083,9.412138477185207,5.6616471117806215,24.394,21.464
5303,186.7911698639351,9.42498473950503,3.5970736482207517,24.402,21.518
5304,186.8160757553669,9.427691451119795,7.712487754471001,24.529,22.036
5310,186.80865473569145,9.414575620030297,4.272481300191652,24.408,21.465
5358,186.78532063419792,9.418885100050035,3.901849954075391,24.397,21.974
5426,186.80476706245284,9.423264689173804,2.929247500744364,24.388,21.514
5434,186.79098310491943,9.420015257137711,2.1341136989474143,24.405,21.815
5444,186.80790509017,9.4242897192028,4.131024583768089,24.404,21.926
5464,186.8059639206528,9.421035381054292,2.0419115304431044,24.404,22.003
5476,186.8095685859799,9.420759867931292,2.8845883338916556,24.421,21.485
5487,186.8142140601636,9.418802735502316,3.893700915566733,24.419,22.115
5525,186.81766647349417,9.42425378758556,6.215158545657349,24.542,21.999
5530,186.8158898795178,9.424623659010862,5.985584928597346,24.847,22.501
5575,186.78678646691512,9.41878419865937,3.5639952533114263,24.414,21.861
5578,186.8085587714556,9.418248773996382,2.5898816615038647,24.422,21.931
5590,186.7886976106328,9.419138245550975,2.9616821320016826,24.413,21.957
5594,186.81341746275356,9.416876434475949,4.004771351666265,24.426,22.094
5595,186.8051004529857,9.41716251883728,2.4065943090825335,24.406,22.091
5597,186.8079728782541,9.419806087141689,2.3066145389158277,24.425,22.073
5604,186.80607156094277,9.42023420517912,1.8589673739530632,24.465,22.056
5615,186.79525261808828,9.416683931478484,2.9021727967783035,24.415,21.836
5649,186.79778918081757,9.41685807217624,2.4884858167281476,24.414,21.751
5660,186.81692265752164,9.41654237763775,4.8558099032419095,24.426,22.081
5668,186.8156677206531,9.415865301498238,4.7788338384078495,24.429,21.882
5717,186.810183602322,9.424197685031588,4.528468229499951,24.54,21.8
5727,186.7953193099113,9.41116559162725,6.764102071625048,24.435,21.622
5728,186.8143158646932,9.43535647538367,12.3955348262307,24.432,21.768
5729,186.79051948480023,9.4247529758562,3.5295129782566232,24.418,21.704
5741,186.8058207355772,9.43267062501509,9.506921573387489,24.435,22.052
5757,186.80856404301653,9.414747669142749,4.162780401959003,24.436,21.949
5762,186.81528857273423,9.418682257563445,4.169262839064598,24.432,21.783
5764,186.81279796444153,9.408958005109024,8.093515176043017,24.435,21.561
5765,186.801000624987,9.426148453848292,4.415839410689913,24.423,22.047
5770,186.8132229298248,9.425108225870392,5.661790572371085,24.555,21.877
5780,186.79098792685076,9.413926170003505,5.370106038239701,24.427,21.953
5787,186.8181022139727,9.423835366433003,6.130908725755234,24.555,22.124
5792,186.80039121303335,9.416993360784518,2.2514098136469554,24.425,22.033
5797,186.81718737535311,9.426393139271113,7.194257936097797,24.558,21.983
5819,186.78967971526657,9.422759366137829,2.7175614299727044,24.423,21.673
5820,186.80938504274863,9.41749384491895,2.9792527382140426,24.439,21.923
5857,186.80952136602397,9.432762894585824,9.992653984114204,24.444,21.976
5866,186.80233928463397,9.426712089792025,4.941800697224262,24.443,22.097
5867,186.8069203405795,9.415009255210414,3.8503831578039063,24.44,21.796
5871,186.79189616327977,9.42710440602459,4.900922365972245,24.428,22.065
5913,186.78865962009033,9.420730523274893,2.653216753951984,24.432,21.855
5947,186.8124361013814,9.424318244575892,5.068943923019989,24.566,21.62
5958,186.78424943820264,9.417788479493128,4.568240563512609,24.441,21.594
5985,186.80512622397225,9.411676467784613,5.9792684580068824,24.451,21.912
5987,186.80590945452963,9.415940961511104,3.196175169456988,24.452,22.082
6046,186.81593919232543,9.409094211366355,8.237475630747051,24.453,22.045
6063,186.81164771128113,9.416517354164162,3.762340194162962,24.455,21.912
6074,186.81649579757456,9.42125016320575,4.806922368505832,24.56,22.201
6097,186.81003655495007,9.417860251726395,3.011429114888972,24.456,21.788
6122,186.79228548114793,9.414780638407624,4.607878359528294,24.444,22.102
6133,186.81291889489896,9.423105024238884,4.5807507148784055,24.565,21.662
6149,186.8116819213717,9.425249191976604,5.427425142332652,24.57,22.118
6157,186.8040531508545,9.43360679006203,10.00048889588824,24.458,21.86
6158,186.8131401589391,9.419234243473634,3.618592846377702,24.458,21.781
6161,186.81173761963444,9.41235784401741,5.8865467619736185,24.46,22.113
6162,186.79475016514468,9.417226493494775,2.6150796149249578,24.447,22.1
6165,186.78867017212312,9.422169095907908,2.767348197404747,24.448,21.536
6178,186.80061572366057,9.427392833332616,5.273882247199373,24.453,21.858
6187,186.7915276344216,9.416631122949958,3.54898457465024,24.448,22.037
6209,186.8069409871924,9.423810584748212,3.6620263088779255,24.462,21.633
6272,186.81114684042805,9.423622810766284,4.426469584685359,24.579,22.004
6285,186.83091789456012,9.43131495311919,12.76094142259839,24.592,22.058
6294,186.8107458684618,9.438964192433666,14.46219795754693,24.467,21.982
6299,186.7974637773913,9.429231707406192,6.409891432791223,24.459,21.717
6307,186.8177130707132,9.423344023028507,5.829894966492109,24.584,22.05
6317,186.80413228939312,9.419739717881797,1.313246454654008,24.459,21.998
6334,186.81016297529857,9.429388290155355,7.779736297436898,24.467,22.127
6335,186.80820109236257,9.423893783592916,3.9553081208606367,24.46,21.538
6350,186.8168765777339,9.423186710672418,5.562426637230935,24.594,22.094
6351,186.78976844426,9.423439821578958,2.968070075344782,24.458,22.11
6376,186.80771155095692,9.425831105712774,5.0592642115887925,24.467,22.006
6386,186.78862557894047,9.423291464999304,3.112321250411195,24.463,22.113
6401,186.80878275065055,9.418372345484002,2.6129881603857465,24.477,22.164
6403,186.78582632126705,9.417358646347768,4.377334862856272,24.462,21.888
6431,186.80354480992668,9.417407902076697,2.0967421136395457,24.465,21.967
6438,186.8072161453177,9.428519057626216,6.778058221523275,24.472,21.76
6457,186.80591442209928,9.416386930953172,2.935218915735054,24.487,21.632
6463,186.7898244293767,9.417487826269909,3.409083557946481,24.468,22.165
6479,186.78770576492224,9.416553296518613,4.359484868304649,24.474,22.078
6480,186.8086480775143,9.417127952802367,2.9708210114298557,24.479,21.86
6492,186.81136410067825,9.4250060999555,5.224543595844242,24.589,22.044
6494,186.81025065872984,9.420470194092792,2.997130927094546,24.476,21.9
6511,186.80348409455377,9.415910600923285,3.0477339511319883,24.464,21.844
6526,186.80496004234,9.441297392321651,15.565999080609316,24.473,21.711
6533,186.7876407962483,9.41693519475367,4.172297945579161,24.472,21.892
6536,186.81006702522575,9.41659226599798,3.4416425730788496,24.482,22.087
6543,186.8209627676086,9.4105378577309,7.990085481656341,24.483,22.034
6545,186.80278535466425,9.426005904420864,4.491434711355106,24.472,22.032
6559,186.7980863713589,9.413087279232574,5.165256353202408,24.474,21.718
6563,186.8028317072581,9.416031915315925,2.941946425797497,24.469,21.733
6580,186.8174458564003,9.42192922187436,5.2475451185890485,24.605,22.036
6591,186.78939247525548,9.42367092006464,3.1326019554473,24.474,22.165
6596,186.8018116051858,9.424155522564911,3.086306463613085,24.474,22.031
6599,186.8046629079287,9.40761830151546,8.83059984006123,24.491,22.108
