,RA,DEC,RGC,F115W,F444W
2022,210.87258528828303,54.357909257343934,7.427200240467575,21.552,18.512
2034,210.8457476046863,54.37231127472851,5.327544910168768,21.662,19.252
2060,210.7885540102546,54.33999441259183,1.8283979609408476,21.534,18.863
2121,210.7814818444026,54.34678523267324,2.2223845329703815,21.545,18.829
2139,210.8476697357371,54.334978022858856,5.034962980247963,21.633,19.227
2143,210.81766736114412,54.345572581199406,1.6468309096186378,21.579,19.014
2162,210.81758910351937,54.34443218731342,1.6797634771805092,22.556,19.704
2164,210.86754847571103,54.35082334515573,6.826490581888819,21.656,18.986
2166,210.8201994068857,54.365928277611616,2.748229840393786,21.56,19.046
2191,210.80160847467235,54.35064410262589,0.2081441905748069,21.61,18.796
2196,210.8295391081633,54.33844029790774,3.1136730742146996,21.652,18.842
2201,210.8226303897316,54.34526491347445,2.1616581963436636,22.603,19.606
2202,210.8151427317381,54.3354880288527,2.108687422284541,21.574,18.811
2206,210.8016740986112,54.34356810313949,0.6718041558902442,22.523,19.407
2214,210.86846771935657,54.36396330163416,7.1464469127050645,21.609,18.595
2220,210.92713913540848,54.3656979220834,13.223740654780164,21.591,18.49
2246,210.85337647144635,54.37718483071893,6.316788295513328,21.726,19.097
2248,210.82975188365697,54.33328785933317,3.4352928810130527,21.667,18.974
2260,210.79253990561807,54.34243784493601,1.317375131219264,21.592,19.07
2266,210.78482510070967,54.35031678901088,1.8598222114920484,21.59,19.045
2278,210.8105575700473,54.34604848483628,0.9216867859366846,21.627,18.936
2344,210.8099123542644,54.34952347679626,0.7792104742599145,21.636,18.907
2354,210.86162999033044,54.36781801220938,6.598217596041168,21.707,19.138
2365,210.83745992937685,54.35345549662106,3.704367944427016,21.652,19.209
2383,210.79448057679832,54.33498310542363,1.8968721213286075,22.579,19.56
2384,210.8763734762318,54.357733800378696,7.81784221865065,21.665,19.123
2387,210.78450847726631,54.34060501824948,2.146895337752633,21.634,19.204
2419,210.8036666380567,54.34019130619217,1.079812353597962,21.645,18.602
2424,210.80597407123545,54.33298191833735,1.9749900968089575,21.648,19.081
2435,210.82806153472043,54.3404627745654,2.876309162866905,21.768,18.991
2437,210.7950237006424,54.3452931065541,0.908454117070001,21.64,18.691
2452,210.8172136520094,54.35139494236552,1.5679447197501466,21.669,18.944
2454,210.8130680669536,54.35495474955326,1.3137306758395233,21.672,19.132
2456,210.85966843754045,54.35664719438041,6.064815787622459,21.697,19.057
2467,210.87112927607348,54.33925892163772,7.296847146892285,21.761,19.353
2474,210.85061708000427,54.35538113590344,5.103386645212034,21.707,19.173
2475,210.795336605972,54.34972321645622,0.755161427079516,21.653,19.247
2480,210.78298849300063,54.346225748713245,2.075858627104603,21.658,19.097
2496,210.90827882501304,54.35800986183392,11.146585804380395,21.681,18.963
2536,210.85130468528695,54.37826080988432,6.206732611397348,21.832,19.224
2544,210.82370648912575,54.35820431202016,2.479826095031258,21.698,19.252
2565,210.8121718483351,54.35937001016734,1.599604940718796,21.681,19.031
2575,210.82601598512784,54.35327231106048,2.517318896688282,21.704,19.148
2577,210.8552355142478,54.33276926403696,5.872098078406087,21.732,19.247
2579,210.8318808778159,54.342980677546464,3.169108576118564,21.782,18.621
2582,210.85182568165752,54.365152990747184,5.52259635753528,21.776,19.049
2587,210.8098045033584,54.36052625132432,1.574936404502861,21.692,19.123
2589,210.8002670618436,54.35047291505297,0.2867035373542438,21.702,19.087
2607,210.86785552473103,54.341021961774146,6.925031527318733,21.804,19.111
2608,210.7863929835333,54.34576150120491,1.736842286829974,21.694,19.261
2616,210.85584144722097,54.35806198585212,5.697967883454725,21.755,18.605
2617,210.8140157071945,54.3595109962756,1.7409160354929225,21.718,19.156
2621,210.82219141503805,54.360744421609354,2.4963891959074083,21.711,18.515
2637,210.797860995632,54.346648870093865,0.5691665595796916,21.702,19.121
2655,210.82645654234355,54.35702415292023,2.6878664697090433,21.743,19.317
2656,210.83970158885975,54.35891124076133,4.076889376246011,21.764,19.309
2660,210.7994510532851,54.338599239376656,1.3044103312360953,22.77,20.329
2679,210.8575781375833,54.34497337152953,5.799228738383775,21.885,19.371
2693,210.85714079309795,54.3583432344582,5.838186108532817,21.776,19.301
2702,210.82849120519023,54.355643425012346,2.8378199935096964,22.342,19.443
2715,210.87244040223777,54.36449441035623,7.5659116039978,21.767,18.701
2719,210.7824809397551,54.34107576858518,2.3118246840614507,21.73,19.257
2726,210.836385980934,54.339355327376104,3.7436921953895017,21.819,19.204
2727,210.86974276441504,54.36267582382728,7.239512009163618,21.769,18.735
2740,210.8202416386513,54.34028322786881,2.142826356656538,21.811,19.223
2773,210.8167467719805,54.333138179437285,2.435018557851745,21.76,18.77
2775,210.80357539764984,54.344460089115515,0.570048425809822,22.805,20.058
2792,210.7932730161852,54.35393039635109,1.1292042510320148,21.756,19.058
2793,210.8098540675307,54.35402333102515,0.9729179413541212,21.767,19.17
2802,210.864451252293,54.3540683007492,6.525678760111289,21.833,19.286
2803,210.78310245106263,54.349350370303725,2.0349882367748564,21.756,19.311
2811,210.83841978600944,54.3436871239736,3.8241420558331742,21.831,19.116
2813,210.86908631508595,54.38146191489712,7.996103168749133,21.73,18.796
2825,210.80551788270697,54.3510707441436,0.3956500222632969,21.778,18.932
2826,210.84293349279432,54.35266626779152,4.262912517639064,21.808,19.265
2836,210.79743088765747,54.34183279019248,1.0240740901029184,22.822,20.307
2840,210.86158839660737,54.35225053914248,6.209640066898928,21.87,19.369
2850,210.78568409028543,54.350723819756375,1.774733103063381,21.758,19.19
2862,210.82972829765532,54.34837552728981,2.8575611181683507,21.842,19.43
2867,210.82354510229473,54.34546852669305,2.2505935588443498,21.848,18.868
2871,210.8355077445553,54.34054722044983,3.612754460710271,21.847,19.275
2881,210.85598626394992,54.35272468835649,5.627329504307296,21.826,19.401
2888,210.94589024922092,54.36294341004365,15.130988168517026,21.789,18.766
2890,210.81757265007496,54.33459937097263,2.3558932750694193,21.771,19.055
2892,210.8718425853196,54.36733063665043,7.596485483110448,21.858,18.967
2909,210.82386760706552,54.33852223413163,2.578371063367654,21.885,19.436
2913,210.81380117643943,54.35773810980465,1.5770898749535427,21.769,19.255
2941,210.8009512966241,54.338871168956224,1.2425037628913165,21.763,19.163
2957,210.79284799779276,54.33773649570504,1.7023917080930548,22.815,20.058
2961,210.84591158479003,54.37534063251224,5.541671036662394,21.917,19.479
2978,210.7753592307729,54.34266743010632,2.950745913195871,21.789,19.19
2984,210.88298576207976,54.37575887499601,9.03006840644817,21.867,19.424
3010,210.86005426559427,54.36993600180049,6.536614912248363,22.927,20.318
3011,210.81515149104268,54.36337833181664,2.1719441430581727,21.793,19.294
3044,210.7989889726756,54.35158385290367,0.4744607901764334,22.748,20.002
3050,210.8088874707793,54.352367667417326,0.7770248926603128,21.81,19.303
3068,210.84053863280968,54.346499346864206,4.002588310504464,21.89,19.222
3095,210.79615313526844,54.347933232867135,0.680450757335631,21.82,19.043
3101,210.87468112976248,54.36548718292083,7.823176548765265,21.834,18.881
3104,210.80443316212396,54.3503671758834,0.2537881233281193,21.846,19.349
3107,210.83956455548855,54.35549459472886,3.963244961929835,21.861,18.971
3108,210.85245249944788,54.34106246578048,5.329090114080497,21.927,19.417
3111,210.8297922214547,54.354394289600855,2.932865603346574,21.85,19.237
3126,210.78783677438864,54.34193411602042,1.7638117204463224,21.814,18.804
3131,210.83709531869223,54.34078899690781,3.76483707244281,21.903,19.224
3134,210.8314624423935,54.36202383688496,3.4131466523421037,21.857,19.432
3135,210.84539628441905,54.337691524519144,4.705418240985571,21.903,19.444
3144,210.8524715952136,54.37542587205727,6.124665394377743,21.951,19.145
3149,210.94552970981752,54.36995833674075,15.208645099101885,21.837,19.341
3152,210.87566072073432,54.36444908080225,7.8925157190530175,21.855,19.451
3157,210.84689565962168,54.355072467802906,4.7119119909803,21.876,19.286
3163,210.8171806117347,54.35695505406014,1.8071836791134737,21.838,18.82
3179,210.8094923458621,54.350552987138734,0.7540557611442994,21.847,19.348
3184,210.80857427586056,54.35366487723646,0.8415265010603021,21.849,18.982
3188,210.79677463570223,54.33729515313121,1.5433196654969836,21.833,18.666
3192,210.8246799338705,54.334047706715666,2.949772829700234,22.941,20.48
3211,210.84623161040733,54.33986408467894,4.720789467946637,21.919,19.504
