,RA,DEC,RGC,F115W,F356W
779,218.19195236018837,-44.17517895048106,4.122253465716157,21.477,19.142
794,218.1918260577979,-44.18089261940658,10.831144411841173,21.504,19.059
812,218.18680016145416,-44.17589258629015,3.924879546251909,21.518,18.849
825,218.15340765823015,-44.17198719875139,5.0695696589221,21.674,19.065
832,218.17021653038603,-44.17521912565154,1.0730362647704843,21.599,19.074
835,218.17086108897527,-44.162267062961966,17.67508820905799,21.526,19.063
840,218.18735327804603,-44.174628562570376,3.0406817584586494,21.544,19.137
849,218.14763342112988,-44.16931921070474,9.168248164478731,21.695,19.341
851,218.1923203410956,-44.166465381401046,11.301017988253076,21.543,19.146
857,218.18589626962432,-44.16797936719372,9.15034964468212,21.563,18.991
862,218.1834179186119,-44.168736525755726,8.084580220880712,21.574,19.112
870,218.1900842905552,-44.150442426295434,34.15603766200572,21.563,19.045
873,218.14484221467825,-44.184272269056976,13.715639040218026,21.722,19.013
875,218.16094671028875,-44.17069014129343,6.055141899011808,21.722,19.23
878,218.19095536162047,-44.18113768581482,11.08619656285376,21.585,19.049
883,218.15048852420364,-44.177037943672474,4.230985212855999,21.735,19.289
888,218.1543827219137,-44.18105112810833,9.187593240394952,21.742,19.15
889,218.19032712506143,-44.17095016897437,5.4382163222234885,21.6,18.933
893,218.18510786172772,-44.16372688082815,15.16478067671298,21.587,18.844
919,218.1887444121979,-44.17012885983099,6.340639767830228,21.612,19.264
934,218.17320158677057,-44.173848953810136,0.984309662877445,21.625,19.113
935,218.18063769055567,-44.177092707196174,4.592725102713087,21.621,19.127
950,218.14976473120703,-44.17352819111781,3.9376243920319625,21.779,19.448
953,218.1785573928686,-44.16300055066021,16.34910570535694,21.631,18.884
963,218.19028183148305,-44.17970440448348,9.069525365523264,21.648,19.282
966,218.1480654923343,-44.1689739867148,9.587837385024756,21.791,19.469
972,218.16325110067936,-44.16552525977118,13.315870523795663,21.659,18.941
977,218.16525268925815,-44.20604148816418,45.52949500505521,21.722,19.194
978,218.1821306353508,-44.16714103635075,10.335335248341185,21.671,19.0
980,218.1863415448243,-44.178522573999985,7.086324318494836,21.666,19.334
981,218.1900753794758,-44.17544590303469,4.017774314287969,21.665,18.781
985,218.1663725330799,-44.16229398192566,17.833394128465414,21.674,19.094
986,218.19569544094688,-44.17243095304968,4.651333224270739,21.674,18.841
1001,218.1569864224852,-44.16810274226938,10.019589591469757,21.821,19.161
1009,218.18657675355104,-44.17600680315303,4.010521811727715,21.68,19.314
1016,218.15456189939775,-44.17193818532694,4.993501960746815,21.828,19.141
1021,218.15223146734965,-44.174420958192215,2.9545388784952538,21.83,19.205
1023,218.18271980918237,-44.15262599853196,31.214569207556845,21.679,18.865
1025,218.1522638241955,-44.17750408512602,4.588339824084454,21.845,19.51
1029,218.16491602725185,-44.16349156628308,16.170058977360405,21.703,19.227
1052,218.15242990052545,-44.17493765451307,2.7981381642966157,21.859,19.031
1055,218.16399179120057,-44.16789507505967,9.852366051168008,21.863,19.205
1073,218.1531402577608,-44.1721075442728,4.954489707873651,21.873,19.162
1085,218.19119685435405,-44.15870302912488,22.25429771659193,21.731,19.393
1098,218.1948446285167,-44.17279944164475,4.340804824866203,21.763,19.43
1133,218.18530620145992,-44.18353042706645,13.989747365826036,21.777,19.428
1147,218.19193189917507,-44.15739176012373,24.119371273596265,21.772,19.431
1151,218.1468076955783,-44.176526722036435,4.201802400561724,21.931,19.183
1165,218.1650552533597,-44.16055940292414,20.408743836558077,21.802,18.964
1167,218.1537805465579,-44.17021740892306,7.345188710196676,21.939,19.023
1176,218.16190900888813,-44.16927040903534,8.003993888916055,21.948,18.96
1198,218.1922386542103,-44.176895863362155,5.766725244271944,21.822,19.392
1214,218.1916136178274,-44.17762284960117,6.532708422331564,21.834,19.135
1235,218.16204876784548,-44.16340513295337,16.44522223588981,21.847,19.506
1238,218.18166815665705,-44.18370860490721,13.996219909122404,21.863,19.039
1250,218.14686134935835,-44.182201024140376,10.845636434660731,21.994,19.47
1253,218.19296320206416,-44.16499722953295,13.332780610397595,21.84,19.018
1256,218.19546206305645,-44.16320170465191,15.844219087588304,21.847,19.411
1257,218.18492073235456,-44.16515333648702,13.132992625079138,21.844,19.469
1308,218.18913414197095,-44.17348058227583,3.2467439314827486,21.892,19.332
1319,218.1940411565217,-44.16694190890634,10.683633154023834,21.889,18.923
1328,218.18255316725268,-44.175649713166145,3.060043534807701,21.906,19.438
1329,218.16131257997776,-44.16589636298923,12.89111789902713,21.899,19.175
1347,218.1760870541348,-44.16674543289255,11.01273660175449,21.899,19.115
1356,218.19151868676937,-44.16778157423891,9.500886112235053,21.919,19.552
1360,218.195329974607,-44.17980188844199,9.725704838544496,21.925,19.576
1363,218.1627771717996,-44.19716495118061,32.5742280979868,21.982,19.606
1371,218.1808377981105,-44.16439474437993,14.284320673890717,21.918,18.975
1376,218.17335785608455,-44.165787657835125,12.480900436434275,21.918,19.278
1384,218.159223739644,-44.16556785352158,13.491365663793626,21.945,19.522
1390,218.18844808140517,-44.171499539666335,4.691140260574428,21.939,19.032
1391,218.1889187684613,-44.17971454648969,8.948965806489294,21.944,19.395
1400,218.14779176916215,-44.17747861239669,4.909812583113832,22.091,19.642
1409,218.19022318489817,-44.17205189328491,4.291710178724603,21.953,19.234
1411,218.16834748549053,-44.16344248211165,16.078642905162628,21.958,19.653
1412,218.1716295179784,-44.183956629862905,13.794371644312513,21.949,19.571
1424,218.1836459280907,-44.17837069434369,6.614302085845784,21.954,19.5
1447,218.1757145150848,-44.16187234074039,18.067117748119717,21.952,19.582
1475,218.18932429278271,-44.17947198812785,8.661115313483085,21.984,19.488
1481,218.1674511561145,-44.17370553514835,1.2909689214881697,22.128,19.801
1491,218.1464491702488,-44.17746741441758,5.021551642661155,22.135,19.596
1494,218.18358083049617,-44.16975476960656,6.68243294165168,21.993,19.681
1504,218.14790094458488,-44.16918699472304,9.317843356901466,22.141,19.45
1505,218.18791788383024,-44.183305200662545,13.863287606054133,21.998,19.696
1514,218.15784597369725,-44.15958937320989,22.19019180860871,22.015,19.196
1528,218.14471953029613,-44.17788899831007,5.592252645083122,22.154,19.717
1537,218.18503278353387,-44.169442515191115,7.130993550630473,22.016,19.035
1543,218.16203440147595,-44.16690373977175,11.396537745351187,22.078,19.689
1557,218.1919778627527,-44.17782462313457,6.823675264109487,22.03,19.529
1568,218.15199916557685,-44.18043311443291,8.357128531426712,22.18,19.311
1574,218.15127008514477,-44.17301340960541,4.185315702826962,22.18,19.879
1575,218.19341858775692,-44.16840549873329,8.729189979333144,22.043,19.547
1584,218.17210212569591,-44.16161828032521,18.565815503558568,22.033,19.573
1596,218.18005712514616,-44.16415896077258,14.640835752574851,22.041,19.292
1597,218.1541482610911,-44.16886801161831,9.170418129502805,22.196,19.492
1602,218.1444322608973,-44.15430207324059,30.615463997913295,22.059,19.426
1615,218.14810306771116,-44.177915770852245,5.343360222096346,22.209,19.575
1617,218.1720728537163,-44.16746091885282,10.10370104426306,22.074,19.647
1642,218.19388361004593,-44.177565211083696,6.753178466424818,22.083,19.685
1650,218.16140813664796,-44.17202653292593,4.152747511852246,22.226,19.747
1668,218.15411820131632,-44.18195035128544,10.4477160322506,22.231,19.843
1678,218.19011151085184,-44.17645253537665,4.9858505951742815,22.097,19.676
1711,218.1526306957116,-44.17140299557134,5.897001901990718,22.259,19.707
1713,218.1877725061127,-44.17878835181497,7.587744950969935,22.116,19.733
1724,218.14464136068565,-44.18445435071191,13.969372485904902,22.261,19.794
1725,218.1686889701788,-44.16554505960809,13.016708753454296,22.129,19.823
1735,218.179002546054,-44.16627971120064,11.614351769611014,22.115,19.444
1739,218.1550120126472,-44.17039048205005,6.991420888562711,22.27,19.489
1773,218.16588428652983,-44.16319029802451,16.55855139346369,22.148,19.725
1803,218.15203264564013,-44.17401181424178,3.2094739208966923,22.301,19.616
1807,218.1705593195468,-44.18218353105863,11.176525173923782,22.214,19.532
1809,218.18996520608331,-44.1762678532886,4.769483957998181,22.166,19.687
1811,218.17742481441385,-44.15488879802713,28.11612066082722,22.154,19.734
1835,218.18371454917605,-44.1721589750757,3.617213734550775,22.174,19.545
1845,218.17493756076436,-44.18437484789042,14.563004339353682,22.186,19.191
1863,218.18110768240624,-44.16455057840824,14.05480747140081,22.185,19.298
1865,218.18256429617472,-44.16303968836622,16.19513200289504,22.187,19.874
1870,218.18898052282833,-44.17038844488492,6.027407899507037,22.204,19.868
1895,218.16239534769684,-44.17418273414295,1.4012849749910148,22.359,19.915
1898,218.1891891908579,-44.18443855580264,15.565368823972172,23.146,20.735
1903,218.1676194955196,-44.16563916666663,12.928962024474732,22.224,19.667
1905,218.15560153585497,-44.181870629352986,10.340844939132982,22.362,20.01
1914,218.1901539221325,-44.1607822880834,19.298278095778773,22.213,19.762
1917,218.18451535764703,-44.18308688907497,13.301242536705672,22.23,19.922
1930,218.17686744288147,-44.16552415767087,12.75364082469288,22.211,19.733
1941,218.14750930080817,-44.1686397703976,10.094252966056905,22.382,20.071
1947,218.15527278958493,-44.16980917861461,7.765529318827248,22.385,19.824
1956,218.15856178950975,-44.17155079165427,5.072265667490682,22.386,19.853
1957,218.16589607726195,-44.164722731445735,14.338939139837814,22.243,19.703
1963,218.1448577954012,-44.17686955868716,4.681333418990915,22.389,19.965
1997,218.15172997908857,-44.17438488719821,3.054337448548596,22.407,19.721
2016,218.18797014385763,-44.18338544780027,13.980863830065864,22.277,19.819
2028,218.178730097594,-44.200299648880325,37.804971501240246,22.443,19.973
2053,218.1841846169273,-44.18195870421086,11.67281090012091,22.29,19.979
2063,218.186825175915,-44.17643981859323,4.519279929905709,23.27,20.687
2064,218.15076706604495,-44.16914005118605,9.100329642999066,22.436,19.965
2105,218.14892545943349,-44.20432275402036,42.473247270979,22.364,19.999
2120,218.1591720455837,-44.16805766519338,9.925541579397684,22.462,19.889
2146,218.19060402671593,-44.17679999011096,5.4367412036975535,22.357,19.721
2168,218.1524363378426,-44.16969813923186,8.180559723061318,22.477,19.592
2182,218.1561618914668,-44.18313153469737,12.136430645981571,22.483,20.113
2207,218.17307276254547,-44.201451787933586,39.20908496837508,22.517,19.748
2230,218.1904369494461,-44.17189056830964,4.46149069984774,22.361,19.898
2251,218.16531448808573,-44.15600430835151,26.99439392254745,22.376,19.843
2264,218.1532081656188,-44.17226909836305,4.750681233342986,22.516,19.568
2268,218.18741322930555,-44.17436565600174,2.95525663222872,22.377,19.93
2285,218.1545142811723,-44.170817356999336,6.463107049435291,22.529,20.079
2302,218.18227403809772,-44.16357404046689,15.43353698682799,22.381,20.026
2305,218.1912219669908,-44.17733195511512,6.134259058545151,22.395,19.906
2307,218.17767311114136,-44.15467746395814,28.413366609580265,22.385,20.044
2320,218.1915178235905,-44.172538437793555,4.049268494226758,22.406,19.412
2344,218.1648009558044,-44.16290299231431,17.02783157167534,22.416,19.51
2345,218.16021507124572,-44.16780785982373,10.21187522817607,22.555,19.916
2376,218.1680340494288,-44.2031043933385,41.38661499157049,22.481,19.543
2389,218.17702968614617,-44.15852254027374,22.87018449286548,22.421,19.72
2419,218.19287898681637,-44.18449624539455,15.93292704003334,22.453,20.077
2437,218.1706421978338,-44.18343016079177,12.986630115479514,22.511,20.194
2439,218.17367766117297,-44.15913547850947,22.102339963624186,22.446,19.638
2443,218.1726467381744,-44.16179100542742,18.29462210604525,22.45,20.046
2455,218.19373839635617,-44.167812126028146,9.516174884364911,22.472,20.026
2466,218.148920107248,-44.16802072106787,10.80669860367358,22.613,19.882
2468,218.18932232322095,-44.180755130105695,10.410635272531046,22.476,19.953
2480,218.1777128404414,-44.198542543178725,35.21097732970313,22.646,20.054
2509,218.1451978148503,-44.17397965637191,4.359352358302148,22.63,20.171
2531,218.1567379012056,-44.16597094854948,13.075502041859057,22.502,20.163
2548,218.1943963312898,-44.16854298204773,8.587898902461278,22.512,19.94
2567,218.15929376871716,-44.18546805020155,15.547411554281236,22.662,19.89
2625,218.17316520253445,-44.16223075928519,17.63814466257003,22.524,19.794
2648,218.15955821176323,-44.168246110353735,9.62955705285975,22.686,19.864
2661,218.1625383616918,-44.18522330648452,15.283069519623,22.699,20.012
2674,218.15290678788497,-44.16427183120824,15.767905388989757,22.565,20.024
2678,218.1816676275427,-44.17940701058696,7.873093312904351,22.566,20.217
2683,218.1494730284031,-44.17516890158791,3.2800775333099144,22.71,20.367
2688,218.1517576418621,-44.17102828062757,6.477766082877272,22.711,20.254
2717,218.18068495465616,-44.1667613507066,10.8941269769624,22.566,19.832
2719,218.19325204320424,-44.17218839410758,4.5098116836257605,22.585,20.178
2725,218.19332386214865,-44.167796110219534,9.525779460861616,22.593,20.175
2736,218.15090961991388,-44.174308032246266,3.2275197203685413,22.732,19.812
2782,218.1855588329581,-44.164093651730944,14.634955674346823,22.594,20.141
2785,218.1856353719025,-44.18451454503331,15.416833302765712,22.614,20.265
2805,218.1786512042112,-44.20121294962125,39.12366282726654,22.788,20.433
2812,218.14943330082755,-44.17053913111459,7.36945086427634,22.763,20.073
2819,218.1918790308225,-44.1720963594913,4.427333810211418,22.63,20.272
2821,218.16562753665505,-44.17216349681257,3.61318218357027,22.775,19.979
2824,218.1881196892908,-44.18276972914473,13.122418502417712,22.633,20.048
2826,218.18709004502395,-44.15313682422304,30.349337289991524,22.621,20.108
2828,218.15146596396576,-44.1720235934092,5.265677148208631,22.775,19.964
2830,218.15646365675192,-44.15700752808909,25.995926322061116,22.637,20.187
2831,218.1863681882124,-44.20195176692357,40.5863557374286,22.797,20.357
2844,218.18614765560744,-44.1769103440794,4.987097843995947,23.589,21.045
2848,218.1539552368591,-44.1697140272112,8.016276040139342,22.783,20.317
2850,218.19017791096837,-44.18261842323925,13.076045936723697,22.647,20.163
2855,218.16179239717644,-44.16498628798476,14.1758633964247,22.656,19.815
2866,218.17286847025585,-44.17058259773761,5.5635762399661735,22.65,19.791
2876,218.18760065925957,-44.16464308041266,13.833560174472346,22.649,20.314
2885,218.18246254610133,-44.168141610222214,8.917312119699458,22.659,20.21
2890,218.15420351612548,-44.17106238820718,6.168667818269534,22.811,20.041
2952,218.1492421476559,-44.1681694922419,10.572511742529622,22.824,20.368
2966,218.1835119623597,-44.173462549952056,2.4426251030108084,22.697,19.892
2983,218.1631103431042,-44.17280439564088,2.9302612532743724,22.85,20.449
2984,218.19596854605751,-44.17397469015727,4.309707355658437,23.686,21.266
2985,218.18294407958683,-44.153490785969765,29.957541324551105,22.694,20.328
2991,218.19328488827787,-44.16730519894136,10.179244970986955,22.708,20.021
3001,218.1499384150047,-44.16822567137049,10.431795750670688,22.854,20.179
3004,218.18772577113967,-44.20314101159384,42.37838516011882,22.875,20.572
3009,218.15679618090692,-44.17742063175932,4.2370713378195415,22.85,19.952
3040,218.1806733901917,-44.16402103839521,14.825228979366264,22.709,19.846
3042,218.18569261117025,-44.15336953027318,30.05202928887906,22.714,20.222
3050,218.1744614680005,-44.16061492176289,19.93083483842672,22.716,20.149
3064,218.1876491138727,-44.1715180968522,4.6124702482535795,22.731,20.148
3083,218.16230351914177,-44.1523320384974,32.45682531456094,22.746,20.4
3087,218.17947001557084,-44.16777059898613,9.469991212170232,22.747,20.354
3094,218.19640660801048,-44.17467337972448,4.582072492104365,22.749,20.107
3095,218.1541312650114,-44.20141421943498,38.42847643624535,22.806,20.487
3097,218.1962570702339,-44.15920923930413,21.469536467607195,22.749,20.083
3100,218.1484516609337,-44.16772648057999,11.254758400043997,22.893,20.359
3104,218.18678308352537,-44.18438572755051,15.31398624697899,22.758,20.192
3117,218.18283015196783,-44.17298015085615,2.708117311014317,22.757,19.788
3127,218.1777553496209,-44.1659651580592,12.094940910545052,22.743,20.044
3136,218.15497269360543,-44.181374207060195,9.639292524685976,22.91,19.937
3137,218.16966720782017,-44.2032160884129,41.617078520534015,22.897,20.305
3139,218.1535915805836,-44.17022409955466,7.354484550292606,22.914,20.417
3158,218.1847430660619,-44.16143387767013,18.45690811384441,22.74,20.344
3169,218.1926407269804,-44.17650914396512,5.4054945627040185,22.782,20.046
3170,218.14585080226735,-44.17913474814139,6.894513442293798,22.925,20.344
3171,218.14824368682665,-44.167199442314285,12.00239733279513,22.893,20.248
3172,218.18350068280083,-44.17752708167309,5.468109143098023,22.779,20.345
3177,218.15122938160928,-44.16449219306167,15.573805920108608,22.783,20.211
3184,218.1651850745011,-44.17615240583675,2.3211769460238023,22.929,20.594
3185,218.14439412320183,-44.17624265541165,4.35524165205177,22.927,20.618
3189,218.16098844720457,-44.16431353136879,15.192696111997757,22.794,20.287
3211,218.1712488630423,-44.16405463784136,15.069326198527197,22.784,20.273
3223,218.1934253247974,-44.1521819958517,31.569223261307815,22.785,20.481
3269,218.1917972792712,-44.17497067800992,3.963848213400056,22.818,20.389
3291,218.1515896400543,-44.17592332640813,3.207407733652512,22.962,20.455
3306,218.14527734139895,-44.18556583674055,15.516797833095191,22.959,20.553
3308,218.1522460067081,-44.17027324682684,7.422024900959525,22.971,20.541
3309,218.1809270520904,-44.164101182777706,14.704385021818736,22.814,20.482
3334,218.15756063229017,-44.17159348914879,5.114469710072346,22.983,20.227
3348,218.16508300637236,-44.17470892148682,0.7439875797135488,22.994,20.229
3352,218.1829502577619,-44.152164674648056,31.87433068333669,22.833,20.106
3354,218.14990328241117,-44.1539983909463,30.71531936351286,22.854,20.145
3368,218.1668462384485,-44.18025418646203,8.233948933745365,22.997,20.379
3390,218.1660831591583,-44.17208515011489,3.693640050622513,22.998,20.277
3407,218.1681675068588,-44.181376323075455,9.906773768890746,23.011,20.57
3430,218.16188630738984,-44.18147906795499,9.86632555455498,23.025,20.551
3434,218.1898376717416,-44.17584928991624,4.334780720956937,22.884,20.521
3435,218.16420082715888,-44.17157013448089,4.560868739809761,23.025,20.459
3439,218.18906621823905,-44.17899282419019,7.993592142178617,22.888,20.344
3459,218.1628933487004,-44.168937822635286,8.416686425089528,23.037,20.453
3466,218.17626693020117,-44.15359092010637,30.036895293237496,22.886,20.391
3468,218.15762168692464,-44.151567414006365,33.798485268104265,22.9,20.193
3472,218.15348801066867,-44.17938535960026,6.912463222833421,23.039,20.568
3473,218.18368270299771,-44.165052918786394,13.291288105411846,22.885,20.48
3483,218.15115538290272,-44.17625073835479,3.4782891447255935,23.043,20.434
3488,218.17790607020976,-44.18153704872598,10.637120905377158,22.9,20.48
3492,218.183706709866,-44.164548218674334,14.011906848466674,22.893,20.187
3495,218.1933720444441,-44.18034515764426,10.240753402173173,22.901,20.48
3501,218.15056113446516,-44.17301742813096,4.285186661996003,23.048,20.453
3511,218.16496511424216,-44.17928968338341,6.786184788608844,23.05,20.417
3518,218.1951296269121,-44.17192319775015,4.9304128298811785,22.917,20.368
3529,218.17191065796047,-44.17884188266282,6.401343188784917,22.924,20.515
3536,218.1454779392651,-44.18159365951267,10.054152210088334,23.063,20.673
3537,218.16819232625383,-44.18304136778125,12.320132058963004,23.065,20.545
3538,218.1965158368068,-44.17120841539561,5.689333461189018,24.028,21.722
3542,218.18580538250467,-44.17184525198178,4.116169462384789,22.928,20.227
3545,218.1447517751618,-44.16255985140641,18.800074411754903,22.926,20.622
3552,218.1615039482759,-44.16310784084322,16.904655279844413,22.929,20.214
3555,218.1533605466659,-44.17963205007493,7.246969725121134,23.071,20.595
3593,218.16750575580545,-44.17453779993825,0.3428046472672592,23.083,20.337
3599,218.15559241847347,-44.16093762202956,20.3775225919531,22.943,20.637
3608,218.16653295426536,-44.16366943866707,15.833450074455728,22.942,20.338
3614,218.152735024956,-44.17647314663219,3.483700631981766,23.082,20.602
3621,218.16991998762688,-44.17716205208256,3.8716889965034063,23.089,20.691
3627,218.1713020960899,-44.173602894193394,1.2586302581672726,23.006,20.474
3638,218.1887859392575,-44.17706045235644,5.499725130309648,22.957,20.534
3655,218.19535554284664,-44.16145677355759,18.294665152035048,22.94,20.53
3660,218.18905358553135,-44.17891687635003,7.891362281596043,22.962,20.294
3666,218.16651286242436,-44.15263955516605,31.81447958276212,22.967,20.417
3671,218.1555536853587,-44.17399137105932,2.648268768510512,23.103,20.667
3674,218.16237052577665,-44.17392715484476,1.6370857555891711,23.108,20.756
3685,218.1950869989985,-44.16554762750768,12.59417201040177,23.949,21.358
3697,218.1750335504817,-44.16954564952253,7.0048747911569,22.976,20.503
3698,218.1689541692241,-44.17654153507742,2.9329549956864933,23.115,20.322
3699,218.19123900617245,-44.17047199679439,6.050239764477885,22.979,20.536
3701,218.16696910865443,-44.16252976871919,17.463855287563707,22.979,20.61
3702,218.18569868350863,-44.185489486089025,16.81521878168443,22.971,20.354
3703,218.1953025832175,-44.1649657264705,13.395418795805671,22.969,20.482
3704,218.1962431457436,-44.17586993182314,5.3430709914917855,22.992,20.424
3712,218.1927182385321,-44.17576986442657,4.705787093960004,22.98,20.284
3716,218.14654548485913,-44.17957672532453,7.40058984707624,23.121,20.82
3717,218.16822252940148,-44.196964070816186,32.49629500676263,23.047,20.495
3731,218.19612272941643,-44.1711072407714,5.746513887980065,24.079,21.537
3734,218.14618386756095,-44.19800684109468,33.28942651469825,23.039,20.106
3747,218.1707351748244,-44.15121909839321,33.690022892527004,22.983,20.37
3759,218.1749311206079,-44.182256600992446,11.49991077357185,23.001,20.47
3762,218.1490081558261,-44.167177536938965,11.966189514813491,23.103,20.652
3765,218.1715452637634,-44.17147181245913,4.317306224368403,22.993,20.306
3779,218.19508232381557,-44.16722154218645,10.334822769481317,22.996,20.353
3788,218.17507685237504,-44.18180451064305,10.854840153938849,23.005,20.037
3792,218.1611546487007,-44.16300921880509,17.06643514754765,23.002,20.218
3795,218.15273770609363,-44.16872340597533,9.493763767835343,23.149,20.793
3823,218.15687484036945,-44.17117439916318,5.746859341015995,23.147,20.392
3824,218.19084603385144,-44.20085310319445,39.245300615209345,23.174,20.695
3825,218.17372042494813,-44.17294631919024,2.182193755559804,23.011,20.319
3829,218.16578546496393,-44.16557410834815,13.111888594912632,23.014,20.346
3830,218.1719008629932,-44.16545909790979,13.009336170240276,22.997,20.58
3834,218.19253873479687,-44.18465458655933,16.12890997446188,23.013,20.334
3842,218.1464891885096,-44.173066025475165,4.85111366877609,23.158,20.723
3848,218.17900193989175,-44.164012750517685,14.877174026708785,23.003,20.031
3849,218.14567102987095,-44.18425108863504,13.6809034736736,23.161,20.804
3852,218.14475778708763,-44.163108552591495,18.02389982385049,23.017,20.299
3859,218.1694607303157,-44.17313170870019,1.9889213668847243,23.163,20.846
3864,218.1643460361231,-44.17086988558445,5.5502573508250315,23.162,20.849
3868,218.14674868849156,-44.17822507972768,5.783714737918473,23.163,20.377
3872,218.15262359620007,-44.18111779127128,9.289844700854973,23.162,20.836
3874,218.15241375975057,-44.17180036622373,5.4211428793829946,23.166,20.835
3875,218.15764766178765,-44.20574783324348,44.81762747616607,23.079,20.595
3883,218.17003776097283,-44.17578832107538,1.886933787268149,23.141,20.802
3884,218.15483999115224,-44.17467887931621,2.43198536106941,23.169,20.752
3885,218.1762212174171,-44.16632029458917,11.62246699271459,23.013,20.711
3891,218.1525126770882,-44.172250139202625,4.861904863844866,23.168,20.753
3893,218.1633127787864,-44.17264535950038,3.1272607487864064,23.175,20.484
3900,218.14709996243863,-44.184366679282554,13.836385228097363,23.175,20.855
3901,218.1915802546227,-44.175743395010734,4.505668012915713,23.033,20.558
3913,218.14819121141895,-44.17156259597376,6.2331531979650165,23.177,20.83
3925,218.15944756076297,-44.175098047343525,1.7098593469328882,23.182,20.471
3939,218.15098862281795,-44.17162137855223,5.81509101849159,23.194,20.485
3968,218.15604419816995,-44.17845646272107,5.610198057453349,23.191,20.279
3982,218.17585412784425,-44.168631106941405,8.301922525468033,23.063,20.437
3984,218.15047380775485,-44.16980116397805,8.234197924255904,23.204,20.713
3987,218.19447975637596,-44.16767065844295,9.724144066744364,23.059,20.756
4001,218.16514865906683,-44.184807087613166,14.765290115840298,23.209,20.676
